receipt_reference,line_number,purchase_order_number,purchase_order_line_number,warehouse_code,receipt_date,quantity_received,quantity_rejected
GRN-2025-02638,1,PO-2025-01098,1,DAV,2025-01-20,8,0
GRN-2025-02639,1,PO-2024-01060,4,DAV,2025-01-21,24,0
GRN-2025-02640,1,PO-2025-01098,2,DAV,2025-01-21,363,1
GRN-2025-02641,1,PO-2025-01098,3,DAV,2025-01-21,112,0
GRN-2025-02642,1,PO-2025-01101,1,DAV,2025-01-21,81,0
GRN-2025-02643,1,PO-2024-00895,1,BRS,2025-01-22,23,1
GRN-2025-02644,1,PO-2024-00905,1,LIV,2025-01-22,66,0
GRN-2025-02645,1,PO-2024-00992,4,DAV,2025-01-22,6,0
GRN-2025-02646,1,PO-2024-01005,2,DAV,2025-01-22,5,0
GRN-2025-02647,1,PO-2024-01021,2,WAR,2025-01-22,149,1
GRN-2025-02648,1,PO-2025-01072,1,DAV,2025-01-22,179,1
GRN-2025-02649,1,PO-2025-01073,1,WAR,2025-01-22,13,1
GRN-2025-02650,1,PO-2025-01106,1,DAV,2025-01-22,41,0
GRN-2025-02651,1,PO-2025-01106,3,DAV,2025-01-22,180,0
GRN-2025-02652,1,PO-2025-01108,2,BRS,2025-01-22,5,0
GRN-2025-02653,1,PO-2025-01108,3,BRS,2025-01-22,150,0
GRN-2025-02654,1,PO-2024-00784,1,DAV,2025-01-23,4,0
GRN-2025-02655,1,PO-2024-01044,1,DAV,2025-01-23,4,0
GRN-2025-02656,1,PO-2024-01060,1,DAV,2025-01-23,13,0
GRN-2025-02657,1,PO-2024-01060,2,DAV,2025-01-23,43,0
GRN-2025-02658,1,PO-2025-01074,1,DAV,2025-01-23,7,0
GRN-2025-02659,1,PO-2025-01076,1,DAV,2025-01-23,24,0
GRN-2025-02660,1,PO-2025-01099,1,DAV,2025-01-23,10,0
GRN-2025-02661,1,PO-2025-01112,2,DAV,2025-01-23,22,0
GRN-2025-02662,1,PO-2025-01113,1,BRS,2025-01-23,150,0
GRN-2025-02663,1,PO-2024-00927,1,LIV,2025-01-24,82,2
GRN-2025-02664,1,PO-2024-00992,3,DAV,2025-01-24,9,0
GRN-2025-02665,1,PO-2024-01060,3,DAV,2025-01-24,22,0
GRN-2025-02666,1,PO-2025-01089,1,DAV,2025-01-24,197,2
GRN-2025-02667,1,PO-2025-01106,4,DAV,2025-01-24,54,0
GRN-2025-02668,1,PO-2025-01108,1,BRS,2025-01-24,13,0
GRN-2025-02669,1,PO-2025-01115,1,DAV,2025-01-24,3,0
GRN-2025-02670,1,PO-2025-01115,2,DAV,2025-01-24,155,0
GRN-2025-02671,1,PO-2024-01044,4,DAV,2025-01-27,2,0
GRN-2025-02672,1,PO-2025-01106,1,DAV,2025-01-27,28,2
GRN-2025-02673,1,PO-2024-00923,1,LIV,2025-01-28,366,12
GRN-2025-02674,1,PO-2024-00924,1,LIV,2025-01-28,27,1
GRN-2025-02675,1,PO-2024-00927,3,LIV,2025-01-28,2073,45
GRN-2025-02676,1,PO-2024-01066,2,DAV,2025-01-28,7,0
GRN-2025-02677,1,PO-2025-01091,1,DAV,2025-01-28,85,0
GRN-2025-02678,1,PO-2025-01091,2,DAV,2025-01-28,209,1
GRN-2025-02679,1,PO-2025-01091,3,DAV,2025-01-28,8,0
GRN-2025-02680,1,PO-2025-01095,1,DAV,2025-01-28,5,0
GRN-2025-02681,1,PO-2025-01095,2,DAV,2025-01-28,3,0
GRN-2025-02682,1,PO-2025-01102,3,WAR,2025-01-28,60,0
GRN-2025-02683,1,PO-2025-01105,1,DAV,2025-01-28,23,0
GRN-2025-02684,1,PO-2025-01119,1,DAV,2025-01-28,116,0
GRN-2025-02685,1,PO-2025-01123,1,LIV,2025-01-28,202,2
GRN-2025-02686,1,PO-2024-00927,2,LIV,2025-01-29,236,2
GRN-2025-02687,1,PO-2024-00968,1,DAV,2025-01-29,65,1
GRN-2025-02688,1,PO-2024-01061,3,WAR,2025-01-29,22,0
GRN-2025-02689,1,PO-2024-01066,4,DAV,2025-01-29,2,0
GRN-2025-02690,1,PO-2024-01069,1,BRS,2025-01-29,15,0
GRN-2025-02691,1,PO-2024-01069,2,BRS,2025-01-29,15,2
GRN-2025-02692,1,PO-2025-01093,1,BRS,2025-01-29,9,0
GRN-2025-02693,1,PO-2025-01112,1,DAV,2025-01-29,3,0
GRN-2025-02694,1,PO-2025-01125,1,DAV,2025-01-29,10,0
GRN-2025-02695,1,PO-2025-01125,2,DAV,2025-01-29,6,0
GRN-2025-02696,1,PO-2025-01125,3,DAV,2025-01-29,3,0
GRN-2025-02697,1,PO-2025-01125,4,DAV,2025-01-29,53,0
GRN-2025-02698,1,PO-2025-01128,1,DAV,2025-01-29,62,0
GRN-2025-02699,1,PO-2025-01128,2,DAV,2025-01-29,14,1
GRN-2025-02700,1,PO-2025-01130,1,WAR,2025-01-29,21,0
GRN-2025-02701,1,PO-2025-01130,2,WAR,2025-01-29,206,2
GRN-2025-02702,1,PO-2025-01130,3,WAR,2025-01-29,37,0
GRN-2025-02703,1,PO-2025-01131,1,BRS,2025-01-29,35,0
GRN-2025-02704,1,PO-2024-00938,1,LIV,2025-01-30,855,15
GRN-2025-02705,1,PO-2024-00938,3,LIV,2025-01-30,260,4
GRN-2025-02706,1,PO-2025-01112,3,DAV,2025-01-30,12,0
GRN-2025-02707,1,PO-2025-01121,1,WAR,2025-01-30,150,0
GRN-2025-02708,1,PO-2025-01135,1,BRS,2025-01-30,18,0
GRN-2025-02709,1,PO-2025-01136,1,LIV,2025-01-30,26,0
GRN-2025-02710,1,PO-2025-01136,2,LIV,2025-01-30,369,1
GRN-2025-02711,1,PO-2024-00853,1,WAR,2025-01-31,128,1
GRN-2025-02712,1,PO-2025-01077,1,WAR,2025-01-31,11,0
GRN-2025-02713,1,PO-2025-01102,1,WAR,2025-01-31,7,0
GRN-2025-02714,1,PO-2025-01102,2,WAR,2025-01-31,181,1
GRN-2025-02715,1,PO-2025-01103,1,BRS,2025-01-31,98,0
GRN-2025-02716,1,PO-2025-01103,2,BRS,2025-01-31,5,0
GRN-2025-02717,1,PO-2025-01139,1,WAR,2025-01-31,54,0
GRN-2025-02718,1,PO-2025-01139,2,WAR,2025-01-31,150,0
GRN-2025-02719,1,PO-2025-01140,1,WAR,2025-01-31,36,0
GRN-2025-02720,1,PO-2025-01140,2,WAR,2025-01-31,599,1
GRN-2025-02721,1,PO-2025-01140,3,WAR,2025-01-31,150,0
GRN-2025-02722,1,PO-2025-01140,4,WAR,2025-01-31,13,0
GRN-2025-02723,1,PO-2025-01142,4,DAV,2025-01-31,5,0
GRN-2025-02724,1,PO-2024-00924,2,LIV,2025-02-03,254,4
GRN-2025-02725,1,PO-2025-01083,1,BRS,2025-02-03,17,0
GRN-2025-02726,1,PO-2025-01083,2,BRS,2025-02-03,15,0
GRN-2025-02727,1,PO-2025-01114,2,DAV,2025-02-03,15,0
GRN-2025-02728,1,PO-2025-01136,3,LIV,2025-02-03,27,0
GRN-2025-02729,1,PO-2025-01136,4,LIV,2025-02-03,238,2
GRN-2025-02730,1,PO-2025-01142,1,DAV,2025-02-03,26,0
GRN-2025-02731,1,PO-2025-01142,2,DAV,2025-02-03,507,3
GRN-2025-02732,1,PO-2025-01142,3,DAV,2025-02-03,6,0
GRN-2025-02733,1,PO-2025-01143,1,WAR,2025-02-03,28,0
GRN-2025-02734,1,PO-2025-01144,1,WAR,2025-02-03,45,0
GRN-2025-02735,1,PO-2025-01144,2,WAR,2025-02-03,167,1
GRN-2025-02736,1,PO-2025-01145,1,DAV,2025-02-03,17,0
GRN-2025-02737,1,PO-2025-01146,2,DAV,2025-02-03,7,0
GRN-2025-02738,1,PO-2025-01075,1,DAV,2025-02-04,15,0
GRN-2025-02739,1,PO-2025-01112,2,DAV,2025-02-04,13,0
GRN-2025-02740,1,PO-2025-01132,1,BRS,2025-02-04,56,0
GRN-2025-02741,1,PO-2025-01145,2,DAV,2025-02-04,11,0
GRN-2025-02742,1,PO-2025-01145,3,DAV,2025-02-04,32,0
GRN-2025-02743,1,PO-2025-01145,4,DAV,2025-02-04,52,0
GRN-2025-02744,1,PO-2025-01146,1,DAV,2025-02-04,21,0
GRN-2025-02745,1,PO-2025-01147,1,DAV,2025-02-04,145,0
GRN-2025-02746,1,PO-2025-01147,2,DAV,2025-02-04,4,0
GRN-2025-02747,1,PO-2025-01147,3,DAV,2025-02-04,19,0
GRN-2025-02748,1,PO-2025-01147,4,DAV,2025-02-04,6,0
GRN-2025-02749,1,PO-2025-01148,1,WAR,2025-02-04,125,0
GRN-2025-02750,1,PO-2025-01149,1,WAR,2025-02-04,152,0
GRN-2025-02751,1,PO-2025-01149,2,WAR,2025-02-04,8,0
GRN-2025-02752,1,PO-2025-01150,1,BRS,2025-02-04,36,0
GRN-2025-02753,1,PO-2024-00953,1,WAR,2025-02-05,194,4
GRN-2025-02754,1,PO-2024-01057,1,BRS,2025-02-05,5,0
GRN-2025-02755,1,PO-2025-01100,2,DAV,2025-02-05,15,0
GRN-2025-02756,1,PO-2025-01114,1,DAV,2025-02-05,5,0
GRN-2025-02757,1,PO-2025-01114,3,DAV,2025-02-05,671,1
GRN-2025-02758,1,PO-2025-01153,1,DAV,2025-02-05,54,0
GRN-2025-02759,1,PO-2025-01154,1,WAR,2025-02-05,143,1
GRN-2025-02760,1,PO-2025-01156,1,BRS,2025-02-05,17,0
GRN-2025-02761,1,PO-2025-01162,2,BRS,2025-02-05,152,0
GRN-2025-02762,1,PO-2025-01178,1,DAV,2025-02-05,12,0
GRN-2025-02763,1,PO-2025-01116,1,WAR,2025-02-06,155,1
GRN-2025-02764,1,PO-2025-01127,1,DAV,2025-02-06,54,0
GRN-2025-02765,1,PO-2025-01134,1,DAV,2025-02-06,9,0
GRN-2025-02766,1,PO-2025-01161,1,BRS,2025-02-06,180,0
GRN-2025-02767,1,PO-2025-01162,1,BRS,2025-02-06,150,0
GRN-2025-02768,1,PO-2025-01164,3,DAV,2025-02-06,151,1
GRN-2025-02769,1,PO-2025-01165,1,BRS,2025-02-06,4,0
GRN-2025-02770,1,PO-2024-01060,1,DAV,2025-02-07,8,0
GRN-2025-02771,1,PO-2025-01105,2,DAV,2025-02-07,15,0
GRN-2025-02772,1,PO-2025-01118,1,DAV,2025-02-07,7,0
GRN-2025-02773,1,PO-2025-01164,1,DAV,2025-02-07,208,0
GRN-2025-02774,1,PO-2025-01164,2,DAV,2025-02-07,49,1
GRN-2025-02775,1,PO-2025-01164,4,DAV,2025-02-07,928,2
GRN-2025-02776,1,PO-2024-00905,2,LIV,2025-02-10,401,7
GRN-2025-02777,1,PO-2025-01099,1,DAV,2025-02-10,5,0
GRN-2025-02778,1,PO-2025-01100,1,DAV,2025-02-10,54,1
GRN-2025-02779,1,PO-2025-01100,3,DAV,2025-02-10,36,1
GRN-2025-02780,1,PO-2025-01100,4,DAV,2025-02-10,410,4
GRN-2025-02781,1,PO-2025-01124,1,DAV,2025-02-10,14,1
GRN-2025-02782,1,PO-2025-01167,1,LIV,2025-02-10,100,0
GRN-2025-02783,1,PO-2025-01170,13,DAV,2025-02-10,41,0
GRN-2025-02784,1,PO-2025-01170,20,DAV,2025-02-10,22,0
GRN-2025-02785,1,PO-2024-00969,2,DAV,2025-02-11,65,1
GRN-2025-02786,1,PO-2024-00970,1,WAR,2025-02-11,144,3
GRN-2025-02787,1,PO-2024-00970,2,WAR,2025-02-11,772,19
GRN-2025-02788,1,PO-2025-01107,1,WAR,2025-02-11,20,0
GRN-2025-02789,1,PO-2025-01107,2,WAR,2025-02-11,14,0
GRN-2025-02790,1,PO-2025-01110,1,BRS,2025-02-11,15,0
GRN-2025-02791,1,PO-2025-01134,2,DAV,2025-02-11,26,0
GRN-2025-02792,1,PO-2025-01165,2,BRS,2025-02-11,288,0
GRN-2025-02793,1,PO-2025-01170,1,DAV,2025-02-11,20,0
GRN-2025-02794,1,PO-2025-01170,2,DAV,2025-02-11,30,1
GRN-2025-02795,1,PO-2025-01170,3,DAV,2025-02-11,9,0
GRN-2025-02796,1,PO-2025-01170,4,DAV,2025-02-11,14,0
GRN-2025-02797,1,PO-2025-01170,5,DAV,2025-02-11,9,0
GRN-2025-02798,1,PO-2025-01170,6,DAV,2025-02-11,12,0
GRN-2025-02799,1,PO-2025-01170,7,DAV,2025-02-11,12,0
GRN-2025-02800,1,PO-2025-01170,8,DAV,2025-02-11,63,0
GRN-2025-02801,1,PO-2025-01170,9,DAV,2025-02-11,22,1
GRN-2025-02802,1,PO-2025-01170,10,DAV,2025-02-11,11,0
GRN-2025-02803,1,PO-2025-01170,11,DAV,2025-02-11,693,3
GRN-2025-02804,1,PO-2025-01170,12,DAV,2025-02-11,522,0
GRN-2025-02805,1,PO-2025-01170,14,DAV,2025-02-11,43,0
GRN-2025-02806,1,PO-2025-01170,15,DAV,2025-02-11,47,0
GRN-2025-02807,1,PO-2025-01170,16,DAV,2025-02-11,152,0
GRN-2025-02808,1,PO-2025-01170,17,DAV,2025-02-11,204,0
GRN-2025-02809,1,PO-2025-01170,18,DAV,2025-02-11,22,0
GRN-2025-02810,1,PO-2025-01170,19,DAV,2025-02-11,19,0
GRN-2025-02811,1,PO-2025-01170,21,DAV,2025-02-11,23,0
GRN-2025-02812,1,PO-2025-01170,22,DAV,2025-02-11,21,0
GRN-2025-02813,1,PO-2025-01170,23,DAV,2025-02-11,24,0
GRN-2025-02814,1,PO-2025-01170,25,DAV,2025-02-11,123,0
GRN-2025-02815,1,PO-2025-01170,26,DAV,2025-02-11,133,0
GRN-2025-02816,1,PO-2025-01170,27,DAV,2025-02-11,68,1
GRN-2025-02817,1,PO-2025-01170,28,DAV,2025-02-11,145,0
GRN-2025-02818,1,PO-2025-01171,1,DAV,2025-02-11,5,0
GRN-2025-02819,1,PO-2025-01171,2,DAV,2025-02-11,7,0
GRN-2025-02820,1,PO-2025-01172,1,WAR,2025-02-11,56,0
GRN-2025-02821,1,PO-2025-01172,2,WAR,2025-02-11,241,0
GRN-2025-02822,1,PO-2025-01172,3,WAR,2025-02-11,148,0
GRN-2025-02823,1,PO-2025-01172,4,WAR,2025-02-11,570,2
GRN-2025-02824,1,PO-2025-01174,1,BRS,2025-02-11,33,0
GRN-2025-02825,1,PO-2025-01174,2,BRS,2025-02-11,25,0
GRN-2025-02826,1,PO-2025-01174,3,BRS,2025-02-11,17,0
GRN-2025-02827,1,PO-2025-01174,4,BRS,2025-02-11,101,0
GRN-2025-02828,1,PO-2025-01175,1,BRS,2025-02-11,59,1
GRN-2025-02829,1,PO-2025-01176,1,LIV,2025-02-11,150,0
GRN-2025-02830,1,PO-2025-01176,2,LIV,2025-02-11,51,0
GRN-2025-02831,1,PO-2025-01176,3,LIV,2025-02-11,966,2
GRN-2025-02832,1,PO-2024-00973,1,WAR,2025-02-12,65,1
GRN-2025-02833,1,PO-2024-00973,2,WAR,2025-02-12,840,18
GRN-2025-02834,1,PO-2025-01095,1,DAV,2025-02-12,5,0
GRN-2025-02835,1,PO-2025-01114,1,DAV,2025-02-12,3,0
GRN-2025-02836,1,PO-2025-01137,1,DAV,2025-02-12,3,0
GRN-2025-02837,1,PO-2025-01179,1,WAR,2025-02-12,64,0
GRN-2025-02838,1,PO-2025-01180,1,BRS,2025-02-12,54,0
GRN-2025-02839,1,PO-2025-01183,1,LIV,2025-02-12,104,0
GRN-2025-02840,1,PO-2025-01183,2,LIV,2025-02-12,128,0
GRN-2025-02841,1,PO-2025-01134,3,DAV,2025-02-13,24,0
GRN-2025-02842,1,PO-2025-01170,24,DAV,2025-02-13,80,1
GRN-2025-02843,1,PO-2025-01174,5,BRS,2025-02-13,57,1
GRN-2025-02844,1,PO-2025-01184,1,DAV,2025-02-13,290,0
GRN-2025-02845,1,PO-2025-01185,1,DAV,2025-02-13,6,0
GRN-2025-02846,1,PO-2025-01186,1,BRS,2025-02-13,125,0
GRN-2025-02847,1,PO-2025-01095,2,DAV,2025-02-14,2,0
GRN-2025-02848,1,PO-2025-01155,1,BRS,2025-02-14,72,0
GRN-2025-02849,1,PO-2025-01168,1,DAV,2025-02-14,6,0
GRN-2025-02850,1,PO-2025-01187,1,DAV,2025-02-14,95,0
GRN-2025-02851,1,PO-2025-01188,1,DAV,2025-02-14,231,1
GRN-2025-02852,1,PO-2025-01189,1,BRS,2025-02-14,185,0
GRN-2025-02853,1,PO-2025-01190,1,DAV,2025-02-14,503,1
GRN-2025-02854,1,PO-2025-01197,2,BRS,2025-02-14,508,0
GRN-2025-02855,1,PO-2025-01120,1,WAR,2025-02-17,38,0
GRN-2025-02856,1,PO-2025-01120,2,WAR,2025-02-17,53,1
GRN-2025-02857,1,PO-2025-01151,1,LIV,2025-02-17,265,1
GRN-2025-02858,1,PO-2025-01155,2,BRS,2025-02-17,41,1
GRN-2025-02859,1,PO-2025-01170,27,DAV,2025-02-17,44,0
GRN-2025-02860,1,PO-2025-01176,4,LIV,2025-02-17,228,0
GRN-2025-02861,1,PO-2025-01176,5,LIV,2025-02-17,208,1
GRN-2025-02862,1,PO-2025-01185,2,DAV,2025-02-17,102,1
GRN-2025-02863,1,PO-2025-01190,2,DAV,2025-02-17,36,0
GRN-2025-02864,1,PO-2025-01190,3,DAV,2025-02-17,21,0
GRN-2025-02865,1,PO-2025-01191,1,DAV,2025-02-17,509,1
GRN-2025-02866,1,PO-2025-01192,1,BRS,2025-02-17,95,0
GRN-2025-02867,1,PO-2025-01193,1,LIV,2025-02-17,205,0
GRN-2025-02868,1,PO-2025-01077,1,WAR,2025-02-18,9,0
GRN-2025-02869,1,PO-2025-01131,1,BRS,2025-02-18,20,0
GRN-2025-02870,1,PO-2025-01157,1,DAV,2025-02-18,7,0
GRN-2025-02871,1,PO-2025-01158,1,WAR,2025-02-18,14,0
GRN-2025-02872,1,PO-2025-01177,3,LIV,2025-02-18,1004,3
GRN-2025-02873,1,PO-2025-01187,2,DAV,2025-02-18,622,2
GRN-2025-02874,1,PO-2025-01194,1,DAV,2025-02-18,11,0
GRN-2025-02875,1,PO-2025-01194,2,DAV,2025-02-18,176,0
GRN-2025-02876,1,PO-2025-01195,1,WAR,2025-02-18,77,0
GRN-2025-02877,1,PO-2025-01197,1,BRS,2025-02-18,169,0
GRN-2025-02878,1,PO-2024-00927,4,LIV,2025-02-19,354,10
GRN-2025-02879,1,PO-2024-01000,1,DAV,2025-02-19,146,1
GRN-2025-02880,1,PO-2024-01039,2,WAR,2025-02-19,89,1
GRN-2025-02881,1,PO-2025-01170,3,DAV,2025-02-19,6,0
GRN-2025-02882,1,PO-2025-01200,1,WAR,2025-02-19,76,0
GRN-2025-02883,1,PO-2025-01201,1,BRS,2025-02-19,33,0
GRN-2025-02884,1,PO-2025-01138,1,DAV,2025-02-20,42,0
GRN-2025-02885,1,PO-2025-01141,1,LIV,2025-02-20,40,1
GRN-2025-02886,1,PO-2025-01159,2,WAR,2025-02-20,52,0
GRN-2025-02887,1,PO-2025-01168,2,DAV,2025-02-20,9,0
GRN-2025-02888,1,PO-2025-01168,3,DAV,2025-02-20,112,0
GRN-2025-02889,1,PO-2025-01168,4,DAV,2025-02-20,42,0
GRN-2025-02890,1,PO-2025-01174,5,BRS,2025-02-20,41,0
GRN-2025-02891,1,PO-2025-01185,2,DAV,2025-02-20,65,0
GRN-2025-02892,1,PO-2025-01202,1,DAV,2025-02-20,20,0
GRN-2025-02893,1,PO-2025-01202,3,DAV,2025-02-20,136,0
GRN-2025-02894,1,PO-2025-01202,4,DAV,2025-02-20,42,0
GRN-2025-02895,1,PO-2025-01202,5,DAV,2025-02-20,462,3
GRN-2025-02896,1,PO-2025-01204,1,DAV,2025-02-20,179,1
GRN-2025-02897,1,PO-2025-01204,2,DAV,2025-02-20,266,0
GRN-2025-02898,1,PO-2025-01207,1,WAR,2025-02-20,130,0
GRN-2025-02899,1,PO-2025-01208,1,BRS,2025-02-20,8,0
GRN-2025-02900,1,PO-2025-01208,2,BRS,2025-02-20,215,1
GRN-2025-02901,1,PO-2025-01210,1,LIV,2025-02-20,601,0
GRN-2025-02902,1,PO-2025-01143,1,WAR,2025-02-21,19,0
GRN-2025-02903,1,PO-2025-01177,1,LIV,2025-02-21,223,5
GRN-2025-02904,1,PO-2025-01177,2,LIV,2025-02-21,73,2
GRN-2025-02905,1,PO-2025-01214,1,DAV,2025-02-21,161,0
GRN-2025-02906,1,PO-2024-00968,2,DAV,2025-02-24,127,3
GRN-2025-02907,1,PO-2024-01000,2,DAV,2025-02-24,779,12
GRN-2025-02908,1,PO-2025-01140,4,WAR,2025-02-24,6,0
GRN-2025-02909,1,PO-2025-01151,2,LIV,2025-02-24,84,1
GRN-2025-02910,1,PO-2025-01170,14,DAV,2025-02-24,16,0
GRN-2025-02911,1,PO-2025-01215,1,WAR,2025-02-24,170,1
GRN-2025-02912,1,PO-2025-01218,1,BRS,2025-02-24,16,0
GRN-2025-02913,1,PO-2025-01219,1,LIV,2025-02-24,189,1
GRN-2025-02914,1,PO-2024-01025,2,LIV,2025-02-25,269,4
GRN-2025-02915,1,PO-2024-01059,1,DAV,2025-02-25,36,0
GRN-2025-02916,1,PO-2025-01152,2,DAV,2025-02-25,21,0
GRN-2025-02917,1,PO-2025-01152,3,DAV,2025-02-25,22,0
GRN-2025-02918,1,PO-2025-01152,4,DAV,2025-02-25,15,0
GRN-2025-02919,1,PO-2025-01202,2,DAV,2025-02-25,19,0
GRN-2025-02920,1,PO-2025-01210,2,LIV,2025-02-25,40,0
GRN-2025-02921,1,PO-2025-01224,1,DAV,2025-02-25,16,0
GRN-2025-02922,1,PO-2025-01226,1,WAR,2025-02-25,564,0
GRN-2025-02923,1,PO-2025-01227,1,LIV,2025-02-25,495,0
GRN-2025-02924,1,PO-2025-01228,1,LIV,2025-02-25,568,2
GRN-2025-02925,1,PO-2025-01234,1,BRS,2025-02-25,439,1
GRN-2025-02926,1,PO-2024-01059,2,DAV,2025-02-26,2044,35
GRN-2025-02927,1,PO-2025-01182,1,BRS,2025-02-26,55,0
GRN-2025-02928,1,PO-2025-01203,3,DAV,2025-02-26,5,0
GRN-2025-02929,1,PO-2025-01232,1,DAV,2025-02-26,44,0
GRN-2025-02930,1,PO-2025-01232,2,DAV,2025-02-26,102,0
GRN-2025-02931,1,PO-2024-01019,2,LIV,2025-02-27,975,15
GRN-2025-02932,1,PO-2024-01039,4,WAR,2025-02-27,57,1
GRN-2025-02933,1,PO-2025-01107,2,WAR,2025-02-27,5,0
GRN-2025-02934,1,PO-2025-01152,1,DAV,2025-02-27,25,0
GRN-2025-02935,1,PO-2025-01181,1,BRS,2025-02-27,14,1
GRN-2025-02936,1,PO-2025-01206,3,DAV,2025-02-27,3,0
GRN-2025-02937,1,PO-2025-01213,2,DAV,2025-02-27,9,0
GRN-2025-02938,1,PO-2025-01237,1,WAR,2025-02-27,61,0
GRN-2025-02939,1,PO-2025-01237,2,WAR,2025-02-27,146,0
GRN-2025-02940,1,PO-2025-01238,1,BRS,2025-02-27,180,0
GRN-2025-02941,1,PO-2024-00968,2,DAV,2025-02-28,36,2
GRN-2025-02942,1,PO-2025-01100,2,DAV,2025-02-28,7,0
GRN-2025-02943,1,PO-2025-01156,1,BRS,2025-02-28,7,0
GRN-2025-02944,1,PO-2025-01165,1,BRS,2025-02-28,4,0
GRN-2025-02945,1,PO-2025-01196,1,BRS,2025-02-28,9,0
GRN-2025-02946,1,PO-2025-01198,1,BRS,2025-02-28,5,0
GRN-2025-02947,1,PO-2025-01239,1,DAV,2025-02-28,121,0
GRN-2025-02948,1,PO-2025-01240,1,WAR,2025-02-28,384,0
GRN-2025-02949,1,PO-2024-01019,1,LIV,2025-03-03,339,9
GRN-2025-02950,1,PO-2025-01141,1,LIV,2025-03-03,14,0
GRN-2025-02951,1,PO-2025-01168,4,DAV,2025-03-03,26,0
GRN-2025-02952,1,PO-2025-01176,1,LIV,2025-03-03,80,0
GRN-2025-02953,1,PO-2025-01232,1,DAV,2025-03-03,14,0
GRN-2025-02954,1,PO-2025-01235,1,LIV,2025-03-03,1068,2
GRN-2025-02955,1,PO-2025-01241,1,BRS,2025-03-03,24,0
GRN-2025-02956,1,PO-2025-01250,2,DAV,2025-03-03,15,0
GRN-2025-02957,1,PO-2024-01053,4,DAV,2025-03-04,35,1
GRN-2025-02958,1,PO-2025-01159,1,WAR,2025-03-04,102,2
GRN-2025-02959,1,PO-2025-01164,2,DAV,2025-03-04,30,0
GRN-2025-02960,1,PO-2025-01181,2,BRS,2025-03-04,14,1
GRN-2025-02961,1,PO-2025-01203,1,DAV,2025-03-04,8,0
GRN-2025-02962,1,PO-2025-01203,2,DAV,2025-03-04,41,1
GRN-2025-02963,1,PO-2025-01203,4,DAV,2025-03-04,5,0
GRN-2025-02964,1,PO-2025-01206,1,DAV,2025-03-04,33,2
GRN-2025-02965,1,PO-2025-01206,2,DAV,2025-03-04,7,0
GRN-2025-02966,1,PO-2025-01210,1,LIV,2025-03-04,215,0
GRN-2025-02967,1,PO-2025-01213,1,DAV,2025-03-04,23,1
GRN-2025-02968,1,PO-2025-01245,1,DAV,2025-03-04,15,0
GRN-2025-02969,1,PO-2025-01245,2,DAV,2025-03-04,62,0
GRN-2025-02970,1,PO-2025-01245,3,DAV,2025-03-04,36,0
GRN-2025-02971,1,PO-2025-01245,4,DAV,2025-03-04,8,0
GRN-2025-02972,1,PO-2025-01246,1,WAR,2025-03-04,847,3
GRN-2025-02973,1,PO-2025-01249,1,DAV,2025-03-04,20,0
GRN-2025-02974,1,PO-2024-01052,3,DAV,2025-03-05,8,0
GRN-2025-02975,1,PO-2025-01088,1,WAR,2025-03-05,27,1
GRN-2025-02976,1,PO-2025-01152,1,DAV,2025-03-05,18,0
GRN-2025-02977,1,PO-2025-01211,1,DAV,2025-03-05,3,0
GRN-2025-02978,1,PO-2025-01211,2,DAV,2025-03-05,8,0
GRN-2025-02979,1,PO-2025-01214,1,DAV,2025-03-05,117,0
GRN-2025-02980,1,PO-2025-01249,2,DAV,2025-03-05,107,1
GRN-2025-02981,1,PO-2025-01249,3,DAV,2025-03-05,175,0
GRN-2025-02982,1,PO-2025-01249,4,DAV,2025-03-05,1324,2
GRN-2025-02983,1,PO-2025-01250,1,DAV,2025-03-05,464,1
GRN-2025-02984,1,PO-2025-01250,3,DAV,2025-03-05,150,0
GRN-2025-02985,1,PO-2025-01250,4,DAV,2025-03-05,3,0
GRN-2025-02986,1,PO-2025-01253,1,BRS,2025-03-05,414,0
GRN-2025-02987,1,PO-2024-01032,1,WAR,2025-03-06,76,3
GRN-2025-02988,1,PO-2024-01039,1,WAR,2025-03-06,1373,27
GRN-2025-02989,1,PO-2024-01053,1,DAV,2025-03-06,344,4
GRN-2025-02990,1,PO-2025-01216,1,WAR,2025-03-06,182,0
GRN-2025-02991,1,PO-2025-01236,1,DAV,2025-03-06,7,0
GRN-2025-02992,1,PO-2025-01254,2,DAV,2025-03-06,7,0
GRN-2025-02993,1,PO-2025-01254,3,DAV,2025-03-06,33,0
GRN-2025-02994,1,PO-2025-01255,1,WAR,2025-03-06,205,0
GRN-2025-02995,1,PO-2024-00938,2,LIV,2025-03-07,131,7
GRN-2025-02996,1,PO-2024-01028,1,WAR,2025-03-07,1117,23
GRN-2025-02997,1,PO-2024-01039,3,WAR,2025-03-07,89,1
GRN-2025-02998,1,PO-2024-01039,4,WAR,2025-03-07,19,0
GRN-2025-02999,1,PO-2025-01202,1,DAV,2025-03-07,12,0
GRN-2025-03000,1,PO-2025-01212,1,DAV,2025-03-07,138,0
GRN-2025-03001,1,PO-2025-01225,1,WAR,2025-03-07,155,1
GRN-2025-03002,1,PO-2025-01233,4,DAV,2025-03-07,669,3
GRN-2025-03003,1,PO-2025-01236,2,DAV,2025-03-07,404,2
