movement_id,sku,warehouse_code,movement_date,movement_type,quantity,unit_cost_gbp,source_document
16226,TOOL-1071,WAR,2024-10-30,Sales issue,-12,2.77,SO-2024-04029
16227,PIPE-1109,WAR,2024-10-30,Sales issue,-51,3.4,SO-2024-04029
16228,DRAIN-1145,BRS,2024-10-30,Sales issue,-4,14.31,SO-2024-04031
16229,VENT-1119,BRS,2024-10-30,Sales issue,-2,627.17,SO-2024-04031
16230,TOOL-1201,BRS,2024-10-30,Sales issue,-15,11.94,SO-2024-04032
16231,TOOL-1219,BRS,2024-10-30,Sales issue,-9,0.85,SO-2024-04032
16232,HEAT-1124,BRS,2024-10-30,Sales issue,-2,656.89,SO-2024-04032
16233,PIPE-1201,BRS,2024-10-30,Sales issue,-26,9.79,SO-2024-04033
16234,PIPE-1119,BRS,2024-10-30,Sales issue,-30,6.94,SO-2024-04033
16235,TOOL-1092,BRS,2024-10-30,Sales issue,-12,27.34,SO-2024-04034
16236,RENW-1087,BRS,2024-10-30,Sales issue,-3,1010.4,SO-2024-04034
16237,TOOL-1077,BRS,2024-10-30,Sales issue,-16,1.98,SO-2024-04034
16238,PIPE-1201,BRS,2024-10-30,Sales issue,-34,9.79,SO-2024-04034
16239,ELEC-1184,BRS,2024-10-30,Sales issue,-27,80.07,SO-2024-04034
16240,TOOL-1128,BRS,2024-10-30,Sales issue,-38,2.14,SO-2024-04034
16241,PIPE-1061,BRS,2024-10-30,Sales issue,-46,1.53,SO-2024-04034
16242,TOOL-1128,BRS,2024-10-30,Sales issue,-6,2.14,SO-2024-04035
16243,HEAT-1082,BRS,2024-10-30,Sales issue,-1,206.51,SO-2024-04035
16244,HEAT-1203,LIV,2024-10-30,Sales issue,-2,489.88,SO-2024-04038
16245,PIPE-1119,DAV,2024-10-30,Transfer out,-226,6.78,TRF-2024-0139
16246,PIPE-1119,WAR,2024-10-30,Transfer in,226,6.78,TRF-2024-0139
16247,ELEC-1049,DAV,2024-10-30,Transfer out,-36,26.83,TRF-2024-0140
16248,ELEC-1049,BRS,2024-10-30,Transfer in,36,26.83,TRF-2024-0140
16249,PIPE-1186,DAV,2024-10-30,Write-off,-3,0.76,WOFF-DAV-2024-10-30
16250,PIPE-1025,BRS,2024-10-30,Write-off,-48,1.83,WOFF-BRS-2024-10-30
16251,TOOL-1018,LIV,2024-10-30,Write-off,-1,1.1,WOFF-LIV-2024-10-30
16252,VALV-1152,DAV,2024-10-31,Goods receipt,63,6.53,PO-2024-00656
16253,DRAIN-1145,DAV,2024-10-31,Goods receipt,14,14.32,PO-2024-00768
16254,HEAT-1022,DAV,2024-10-31,Goods receipt,3,216.33,PO-2024-00817
16255,DRAIN-1204,DAV,2024-10-31,Goods receipt,42,6.47,PO-2024-00822
16256,VENT-1119,DAV,2024-10-31,Goods receipt,26,626.93,PO-2024-00822
16257,ELEC-1117,BRS,2024-10-31,Goods receipt,53,3.42,PO-2024-00856
16258,HEAT-1112,DAV,2024-10-31,Goods receipt,5,306.05,PO-2024-00860
16259,HEAT-1203,DAV,2024-10-31,Goods receipt,12,585.28,PO-2024-00860
16260,PIPE-1109,DAV,2024-10-31,Goods receipt,502,3.39,PO-2024-00860
16261,HEAT-1064,DAV,2024-10-31,Goods receipt,8,243.12,PO-2024-00860
16262,PIPE-1168,DAV,2024-10-31,Goods receipt,928,0.88,PO-2024-00861
16263,VENT-1053,DAV,2024-10-31,Goods receipt,6,31.7,PO-2024-00861
16264,RENW-1201,DAV,2024-10-31,Goods receipt,3,1002.92,PO-2024-00861
16265,DRAIN-1075,DAV,2024-10-31,Goods receipt,25,62.22,PO-2024-00861
16266,DRAIN-1047,BRS,2024-10-31,Goods receipt,33,171.97,PO-2024-00863
16267,ELEC-1217,LIV,2024-10-31,Sales issue,-14,101.77,SO-2024-04018
16268,VENT-1084,LIV,2024-10-31,Sales issue,-2,31.54,SO-2024-04018
16269,RENW-1068,DAV,2024-10-31,Sales issue,-1,2805.59,SO-2024-04021
16270,DRAIN-1145,DAV,2024-10-31,Sales issue,-11,14.32,SO-2024-04021
16271,PIPE-1061,DAV,2024-10-31,Sales issue,-27,1.82,SO-2024-04021
16272,DRAIN-1158,DAV,2024-10-31,Sales issue,-6,75.29,SO-2024-04025
16273,DRAIN-1098,DAV,2024-10-31,Sales issue,-8,36.18,SO-2024-04025
16274,HEAT-1033,DAV,2024-10-31,Sales issue,-1,789.15,SO-2024-04025
16275,VENT-1115,DAV,2024-10-31,Sales issue,-2,31.56,SO-2024-04025
16276,VENT-1095,DAV,2024-10-31,Sales issue,-3,142.75,SO-2024-04025
16277,PIPE-1109,DAV,2024-10-31,Sales issue,-41,3.39,SO-2024-04025
16278,HEAT-1168,DAV,2024-10-31,Sales issue,-1,486.71,SO-2024-04025
16279,TOOL-1128,BRS,2024-10-31,Sales issue,-9,2.14,SO-2024-04036
16280,PIPE-1029,BRS,2024-10-31,Sales issue,-14,4.29,SO-2024-04036
16281,TOOL-1092,LIV,2024-10-31,Sales issue,-10,25.04,SO-2024-04039
16282,ELEC-1049,LIV,2024-10-31,Sales issue,-18,34.54,SO-2024-04039
16283,TOOL-1077,LIV,2024-10-31,Sales issue,-9,2.52,SO-2024-04039
16284,ELEC-1094,LIV,2024-10-31,Sales issue,-15,2.3,SO-2024-04039
16285,RENW-1000,DAV,2024-10-31,Sales issue,-1,1682.99,SO-2024-04040
16286,RENW-1112,DAV,2024-10-31,Sales issue,-1,712.78,SO-2024-04040
16287,HEAT-1112,DAV,2024-10-31,Sales issue,-1,306.05,SO-2024-04040
16288,RENW-1035,DAV,2024-10-31,Sales issue,-1,1426.15,SO-2024-04040
16289,VENT-1002,DAV,2024-10-31,Sales issue,-1,59.3,SO-2024-04040
16290,DRAIN-1204,DAV,2024-10-31,Sales issue,-4,6.47,SO-2024-04041
16291,ELEC-1049,DAV,2024-10-31,Sales issue,-15,26.83,SO-2024-04041
16292,VALV-1110,DAV,2024-10-31,Sales issue,-2,11.78,SO-2024-04041
16293,TOOL-1128,DAV,2024-10-31,Sales issue,-14,2.5,SO-2024-04041
16294,PIPE-1017,DAV,2024-10-31,Sales issue,-47,0.49,SO-2024-04043
16295,TOOL-1214,DAV,2024-10-31,Sales issue,-21,9.84,SO-2024-04043
16296,RENW-1100,DAV,2024-10-31,Sales issue,-2,664.58,SO-2024-04043
16297,DRAIN-1138,DAV,2024-10-31,Sales issue,-8,150.4,SO-2024-04043
16298,PIPE-1168,WAR,2024-10-31,Sales issue,-40,0.69,SO-2024-04044
16299,DRAIN-1179,WAR,2024-10-31,Sales issue,-6,103.46,SO-2024-04045
16300,ELEC-1143,WAR,2024-10-31,Sales issue,-12,16.51,SO-2024-04045
16301,DRAIN-1161,WAR,2024-10-31,Sales issue,-5,5.68,SO-2024-04045
16302,VALV-1091,WAR,2024-10-31,Sales issue,-3,50.1,SO-2024-04045
16303,HEAT-1016,WAR,2024-10-31,Sales issue,-1,469.33,SO-2024-04045
16304,PIPE-1088,WAR,2024-10-31,Sales issue,-28,0.27,SO-2024-04048
16305,RENW-1100,WAR,2024-10-31,Sales issue,-1,665.38,SO-2024-04048
16306,HEAT-1064,WAR,2024-10-31,Sales issue,-2,215.76,SO-2024-04048
16307,PIPE-1201,BRS,2024-10-31,Sales issue,-71,9.79,SO-2024-04049
16308,RENW-1100,BRS,2024-10-31,Sales issue,-1,659.48,SO-2024-04049
16309,PIPE-1025,LIV,2024-10-31,Sales issue,-51,1.83,SO-2024-04051
16310,ELEC-1134,LIV,2024-10-31,Sales issue,-22,86.4,SO-2024-04051
16311,PIPE-1201,LIV,2024-10-31,Sales issue,-63,9.64,SO-2024-04051
16312,TOOL-1067,LIV,2024-10-31,Sales issue,-7,6.44,SO-2024-04051
16313,RENW-1100,LIV,2024-10-31,Sales issue,-1,659.23,SO-2024-04051
16314,DRAIN-1047,LIV,2024-10-31,Sales issue,-4,170.47,SO-2024-04052
16315,DRAIN-1179,LIV,2024-10-31,Sales issue,-15,101.85,SO-2024-04052
16316,TOOL-1071,LIV,2024-10-31,Sales issue,-18,2.74,SO-2024-04052
16317,VALV-1121,LIV,2024-10-31,Sales issue,-9,82.85,SO-2024-04052
16318,PIPE-1135,DAV,2024-10-31,Transfer out,-39,4.08,TRF-2024-0141
16319,PIPE-1135,WAR,2024-10-31,Transfer in,39,4.08,TRF-2024-0141
16320,ELEC-1184,DAV,2024-10-31,Transfer out,-31,80.07,TRF-2024-0142
16321,ELEC-1184,BRS,2024-10-31,Transfer in,31,80.07,TRF-2024-0142
16322,ELEC-1184,DAV,2024-11-01,Goods receipt,106,80.07,PO-2024-00484
16323,DRAIN-1158,WAR,2024-11-01,Goods receipt,259,59.79,PO-2024-00665
16324,VALV-1192,WAR,2024-11-01,Goods receipt,133,27.77,PO-2024-00665
16325,ELEC-1194,DAV,2024-11-01,Goods receipt,22,51.49,PO-2024-00768
16326,RENW-1192,DAV,2024-11-01,Goods receipt,4,1166.41,PO-2024-00806
16327,HEAT-1200,WAR,2024-11-01,Goods receipt,6,948.03,PO-2024-00827
16328,TOOL-1067,WAR,2024-11-01,Goods receipt,60,6.77,PO-2024-00827
16329,HEAT-1211,WAR,2024-11-01,Goods receipt,7,403.33,PO-2024-00852
16330,PIPE-1135,WAR,2024-11-01,Goods receipt,150,4.09,PO-2024-00868
16331,VENT-1214,WAR,2024-11-01,Goods receipt,16,159.19,PO-2024-00868
16332,TOOL-1163,WAR,2024-11-01,Goods receipt,40,6.77,PO-2024-00868
16333,VENT-1084,WAR,2024-11-01,Sales issue,-1,39.75,SO-2024-04030
16334,RENW-1100,WAR,2024-11-01,Sales issue,-1,665.38,SO-2024-04030
16335,ELEC-1134,WAR,2024-11-01,Sales issue,-29,87.22,SO-2024-04030
16336,TOOL-1087,WAR,2024-11-01,Sales issue,-14,2.2,SO-2024-04046
16337,ELEC-1049,WAR,2024-11-01,Sales issue,-24,34.38,SO-2024-04046
16338,RENW-1100,BRS,2024-11-01,Sales issue,-3,659.48,SO-2024-04050
16339,ELEC-1184,BRS,2024-11-01,Sales issue,-19,80.07,SO-2024-04050
16340,ELEC-1204,BRS,2024-11-01,Sales issue,-6,17.5,SO-2024-04050
16341,PIPE-1150,BRS,2024-11-01,Sales issue,-49,0.33,SO-2024-04050
16342,ELEC-1008,BRS,2024-11-01,Sales issue,-20,4.4,SO-2024-04050
16343,ELEC-1049,BRS,2024-11-01,Sales issue,-36,26.83,SO-2024-04050
16344,TOOL-1021,BRS,2024-11-01,Sales issue,-24,1.34,SO-2024-04050
16345,TOOL-1128,LIV,2024-11-01,Sales issue,-8,2.09,SO-2024-04053
16346,RENW-1100,LIV,2024-11-01,Sales issue,-1,659.23,SO-2024-04053
16347,DRAIN-1158,LIV,2024-11-01,Sales issue,-8,60.06,SO-2024-04053
16348,VALV-1121,LIV,2024-11-01,Sales issue,-4,82.85,SO-2024-04053
16349,PIPE-1004,DAV,2024-11-01,Sales issue,-52,1.62,SO-2024-04056
16350,HEAT-1039,DAV,2024-11-01,Sales issue,-3,260.41,SO-2024-04056
16351,VALV-1130,DAV,2024-11-01,Sales issue,-10,18.29,SO-2024-04057
16352,TOOL-1047,DAV,2024-11-01,Sales issue,-11,1.01,SO-2024-04057
16353,VALV-1102,DAV,2024-11-01,Sales issue,-3,59.41,SO-2024-04057
16354,DRAIN-1075,DAV,2024-11-01,Sales issue,-20,62.22,SO-2024-04057
16355,TOOL-1128,WAR,2024-11-01,Sales issue,-18,2.54,SO-2024-04060
16356,HEAT-1016,WAR,2024-11-01,Sales issue,-1,469.33,SO-2024-04060
16357,HEAT-1124,WAR,2024-11-01,Sales issue,-2,490.54,SO-2024-04060
16358,DRAIN-1161,WAR,2024-11-01,Sales issue,-13,5.68,SO-2024-04060
16359,VALV-1065,WAR,2024-11-01,Sales issue,-5,92.9,SO-2024-04060
16360,PIPE-1101,WAR,2024-11-01,Sales issue,-28,1.66,SO-2024-04060
16361,TOOL-1110,WAR,2024-11-01,Sales issue,-5,16.18,SO-2024-04061
16362,DRAIN-1047,WAR,2024-11-01,Sales issue,-2,173.7,SO-2024-04061
16363,TOOL-1137,WAR,2024-11-01,Sales issue,-7,21.16,SO-2024-04061
16364,HEAT-1082,WAR,2024-11-01,Sales issue,-3,209.45,SO-2024-04062
16365,RENW-1100,BRS,2024-11-01,Sales issue,-2,659.48,SO-2024-04066
16366,ELEC-1008,BRS,2024-11-01,Sales issue,-23,4.4,SO-2024-04066
16367,RENW-1000,BRS,2024-11-01,Sales issue,-2,1335.94,SO-2024-04066
16368,PIPE-1064,BRS,2024-11-01,Sales issue,-21,8.21,SO-2024-04066
16369,VALV-1121,BRS,2024-11-01,Sales issue,-2,82.8,SO-2024-04066
16370,ELEC-1049,LIV,2024-11-01,Sales issue,-37,34.54,SO-2024-04068
16371,ELEC-1088,LIV,2024-11-01,Sales issue,-15,12.23,SO-2024-04068
16372,PIPE-1004,LIV,2024-11-01,Sales issue,-47,1.62,SO-2024-04070
16373,HEAT-1016,LIV,2024-11-01,Sales issue,-22,376.59,SO-2024-04071
16374,PIPE-1061,LIV,2024-11-01,Sales issue,-17,1.49,SO-2024-04071
16375,RENW-1000,DAV,2024-11-01,Transfer out,-2,1682.99,TRF-2024-0143
16376,RENW-1000,WAR,2024-11-01,Transfer in,2,1682.99,TRF-2024-0143
16377,VENT-1084,LIV,2024-11-04,Goods receipt,12,31.44,PO-2024-00597
16378,DRAIN-1145,WAR,2024-11-04,Goods receipt,14,14.25,PO-2024-00770
16379,HEAT-1137,DAV,2024-11-04,Goods receipt,7,598.41,PO-2024-00830
16380,PIPE-1156,DAV,2024-11-04,Goods receipt,152,0.48,PO-2024-00830
16381,DRAIN-1145,DAV,2024-11-04,Goods receipt,46,14.54,PO-2024-00832
16382,DRAIN-1199,DAV,2024-11-04,Goods receipt,24,5.47,PO-2024-00833
16383,ELEC-1107,DAV,2024-11-04,Goods receipt,180,2.43,PO-2024-00833
16384,TOOL-1077,DAV,2024-11-04,Goods receipt,103,2.19,PO-2024-00833
16385,VALV-1110,WAR,2024-11-04,Goods receipt,20,11.76,PO-2024-00845
16386,DRAIN-1122,DAV,2024-11-04,Goods receipt,24,38.53,PO-2024-00866
16387,DRAIN-1047,DAV,2024-11-04,Goods receipt,45,169.94,PO-2024-00872
16388,VALV-1172,DAV,2024-11-04,Goods receipt,15,65.25,PO-2024-00872
16389,TOOL-1201,DAV,2024-11-04,Goods receipt,36,11.81,PO-2024-00874
16390,DRAIN-1095,DAV,2024-11-04,Goods receipt,62,103.73,PO-2024-00874
16391,PIPE-1126,DAV,2024-11-04,Goods receipt,148,7.57,PO-2024-00874
16392,PIPE-1119,WAR,2024-11-04,Goods receipt,598,6.83,PO-2024-00875
16393,HEAT-1016,WAR,2024-11-04,Goods receipt,29,465.46,PO-2024-00875
16394,DRAIN-1106,WAR,2024-11-04,Goods receipt,47,9.51,PO-2024-00876
16395,ELEC-1204,BRS,2024-11-04,Goods receipt,41,17.28,PO-2024-00879
16396,TOOL-1128,LIV,2024-11-04,Sales issue,-37,2.09,SO-2024-04037
16397,HEAT-1130,DAV,2024-11-04,Sales issue,-1,656.1,SO-2024-04042
16398,TOOL-1137,DAV,2024-11-04,Sales issue,-11,21.28,SO-2024-04042
16399,HEAT-1158,DAV,2024-11-04,Sales issue,-1,1027.67,SO-2024-04042
16400,DRAIN-1214,DAV,2024-11-04,Sales issue,-5,35.04,SO-2024-04042
16401,PIPE-1064,WAR,2024-11-04,Sales issue,-68,8.15,SO-2024-04047
16402,TOOL-1128,WAR,2024-11-04,Sales issue,-16,2.54,SO-2024-04047
16403,PIPE-1201,WAR,2024-11-04,Sales issue,-59,11.65,SO-2024-04047
16404,VENT-1095,WAR,2024-11-04,Sales issue,-1,143.48,SO-2024-04047
16405,DRAIN-1106,WAR,2024-11-04,Sales issue,-3,9.51,SO-2024-04047
16406,ELEC-1036,WAR,2024-11-04,Sales issue,-23,2.32,SO-2024-04047
16407,HEAT-1203,WAR,2024-11-04,Sales issue,-2,481.79,SO-2024-04047
16408,HEAT-1039,DAV,2024-11-04,Sales issue,-2,260.41,SO-2024-04054
16409,PIPE-1168,DAV,2024-11-04,Sales issue,-54,0.88,SO-2024-04054
16410,RENW-1053,DAV,2024-11-04,Sales issue,-2,1894.59,SO-2024-04054
16411,DRAIN-1199,DAV,2024-11-04,Sales issue,-9,5.47,SO-2024-04054
16412,VALV-1024,DAV,2024-11-04,Sales issue,-6,116.05,SO-2024-04054
16413,DRAIN-1005,DAV,2024-11-04,Sales issue,-7,6.9,SO-2024-04054
16414,TOOL-1171,DAV,2024-11-04,Sales issue,-24,16.76,SO-2024-04054
16415,RENW-1000,BRS,2024-11-04,Sales issue,-1,1335.94,SO-2024-04063
16416,TOOL-1018,BRS,2024-11-04,Sales issue,-16,0.89,SO-2024-04063
16417,VENT-1084,BRS,2024-11-04,Sales issue,-1,39.09,SO-2024-04063
16418,TOOL-1077,BRS,2024-11-04,Sales issue,-6,1.98,SO-2024-04063
16419,ELEC-1088,BRS,2024-11-04,Sales issue,-17,13.25,SO-2024-04063
16420,VENT-1119,BRS,2024-11-04,Sales issue,-1,627.17,SO-2024-04064
16421,ELEC-1134,LIV,2024-11-04,Sales issue,-30,86.4,SO-2024-04067
16422,PIPE-1201,DAV,2024-11-04,Sales issue,-49,11.53,SO-2024-04072
16423,ELEC-1088,DAV,2024-11-04,Sales issue,-17,13.01,SO-2024-04072
16424,TOOL-1155,DAV,2024-11-04,Sales issue,-14,31.88,SO-2024-04072
16425,RENW-1112,DAV,2024-11-04,Sales issue,-1,712.78,SO-2024-04072
16426,PIPE-1142,DAV,2024-11-04,Sales issue,-61,0.43,SO-2024-04074
16427,DRAIN-1158,DAV,2024-11-04,Sales issue,-3,75.29,SO-2024-04074
16428,RENW-1100,DAV,2024-11-04,Sales issue,-3,664.58,SO-2024-04074
16429,PIPE-1061,DAV,2024-11-04,Sales issue,-21,1.82,SO-2024-04074
16430,RENW-1010,DAV,2024-11-04,Sales issue,-3,2794.14,SO-2024-04074
16431,ELEC-1075,DAV,2024-11-04,Sales issue,-23,29.33,SO-2024-04074
16432,PIPE-1201,WAR,2024-11-04,Sales issue,-54,11.65,SO-2024-04077
16433,TOOL-1128,WAR,2024-11-04,Sales issue,-18,2.54,SO-2024-04079
16434,PIPE-1201,WAR,2024-11-04,Sales issue,-78,11.65,SO-2024-04079
16435,RENW-1087,WAR,2024-11-04,Sales issue,-1,955.31,SO-2024-04079
16436,HEAT-1203,WAR,2024-11-04,Sales issue,-2,481.79,SO-2024-04079
16437,TOOL-1144,WAR,2024-11-04,Sales issue,-7,1.05,SO-2024-04079
16438,PIPE-1038,WAR,2024-11-04,Sales issue,-69,1.06,SO-2024-04079
16439,ELEC-1094,WAR,2024-11-04,Sales issue,-16,2.33,SO-2024-04080
16440,PIPE-1044,WAR,2024-11-04,Sales issue,-84,11.15,SO-2024-04080
16441,RENW-1087,WAR,2024-11-04,Sales issue,-1,955.31,SO-2024-04080
16442,DRAIN-1047,WAR,2024-11-04,Sales issue,-13,173.7,SO-2024-04080
16443,PIPE-1061,WAR,2024-11-04,Sales issue,-143,1.83,SO-2024-04081
16444,RENW-1087,WAR,2024-11-04,Sales issue,-2,955.31,SO-2024-04081
16445,VALV-1152,WAR,2024-11-04,Sales issue,-10,9.05,SO-2024-04081
16446,HEAT-1016,BRS,2024-11-04,Sales issue,-1,460.46,SO-2024-04082
16447,VALV-1152,LIV,2024-11-04,Sales issue,-7,6.56,SO-2024-04084
16448,HEAT-1016,LIV,2024-11-04,Sales issue,-1,376.59,SO-2024-04084
16449,HEAT-1142,LIV,2024-11-04,Sales issue,-1,361.64,SO-2024-04084
16450,PIPE-1101,LIV,2024-11-04,Sales issue,-14,1.4,SO-2024-04084
16451,PIPE-1109,LIV,2024-11-04,Sales issue,-74,2.82,SO-2024-04084
16452,VALV-1121,LIV,2024-11-04,Sales issue,-11,82.85,SO-2024-04086
16453,ELEC-1008,DAV,2024-11-04,Transfer out,-71,3.52,TRF-2024-0144
16454,ELEC-1008,BRS,2024-11-04,Transfer in,71,3.52,TRF-2024-0144
16455,VENT-1028,DAV,2024-11-05,Goods receipt,2,391.47,PO-2024-00785
16456,PIPE-1061,WAR,2024-11-05,Goods receipt,247,1.91,PO-2024-00827
16457,DRAIN-1148,DAV,2024-11-05,Goods receipt,18,8.81,PO-2024-00857
16458,VENT-1119,LIV,2024-11-05,Goods receipt,32,634.76,PO-2024-00864
16459,VALV-1130,DAV,2024-11-05,Goods receipt,19,18.43,PO-2024-00883
16460,VENT-1080,DAV,2024-11-05,Goods receipt,6,80.65,PO-2024-00884
16461,TOOL-1171,DAV,2024-11-05,Goods receipt,36,17.06,PO-2024-00884
16462,VALV-1196,DAV,2024-11-05,Goods receipt,15,35.54,PO-2024-00884
16463,VALV-1187,DAV,2024-11-05,Goods receipt,17,11.19,PO-2024-00884
16464,PIPE-1206,WAR,2024-11-05,Goods receipt,168,0.55,PO-2024-00885
16465,ELEC-1036,WAR,2024-11-05,Goods receipt,63,2.3,PO-2024-00885
16466,PIPE-1064,BRS,2024-11-05,Goods receipt,151,8.17,PO-2024-00886
16467,ELEC-1143,BRS,2024-11-05,Goods receipt,56,16.48,PO-2024-00886
16468,ELEC-1008,BRS,2024-11-05,Goods receipt,72,3.98,PO-2024-00886
16469,PIPE-1206,BRS,2024-11-05,Goods receipt,150,0.56,PO-2024-00887
16470,VENT-1080,DAV,2024-11-05,Sales issue,-4,80.65,SO-2024-04055
16471,HEAT-1142,DAV,2024-11-05,Sales issue,-2,432.92,SO-2024-04055
16472,RENW-1035,DAV,2024-11-05,Sales issue,-1,1426.15,SO-2024-04058
16473,PIPE-1201,DAV,2024-11-05,Sales issue,-180,11.53,SO-2024-04059
16474,PIPE-1004,LIV,2024-11-05,Sales issue,-105,1.62,SO-2024-04069
16475,ELEC-1217,LIV,2024-11-05,Sales issue,-7,101.77,SO-2024-04069
16476,RENW-1100,LIV,2024-11-05,Sales issue,-1,659.23,SO-2024-04069
16477,HEAT-1203,LIV,2024-11-05,Sales issue,-2,489.88,SO-2024-04069
16478,VALV-1102,LIV,2024-11-05,Sales issue,-4,48.64,SO-2024-04069
16479,PIPE-1142,DAV,2024-11-05,Sales issue,-32,0.43,SO-2024-04073
16480,HEAT-1039,DAV,2024-11-05,Sales issue,-1,260.41,SO-2024-04073
16481,RENW-1010,DAV,2024-11-05,Sales issue,-1,2794.14,SO-2024-04073
16482,HEAT-1203,DAV,2024-11-05,Sales issue,-2,585.28,SO-2024-04073
16483,HEAT-1137,DAV,2024-11-05,Sales issue,-4,598.41,SO-2024-04073
16484,DRAIN-1179,WAR,2024-11-05,Sales issue,-10,103.46,SO-2024-04078
16485,ELEC-1049,WAR,2024-11-05,Sales issue,-12,34.38,SO-2024-04078
16486,VALV-1152,WAR,2024-11-05,Sales issue,-3,9.05,SO-2024-04078
16487,ELEC-1143,DAV,2024-11-05,Sales issue,-51,16.04,SO-2024-04088
16488,VALV-1042,DAV,2024-11-05,Sales issue,-5,9.12,SO-2024-04089
16489,VALV-1192,DAV,2024-11-05,Sales issue,-6,38.26,SO-2024-04089
16490,PIPE-1206,DAV,2024-11-05,Sales issue,-116,0.54,SO-2024-04089
16491,VENT-1084,DAV,2024-11-05,Sales issue,-5,39.03,SO-2024-04089
16492,HEAT-1064,DAV,2024-11-05,Sales issue,-1,243.12,SO-2024-04089
16493,RENW-1171,DAV,2024-11-05,Sales issue,-1,727.7,SO-2024-04089
16494,ELEC-1088,DAV,2024-11-05,Sales issue,-65,13.01,SO-2024-04090
16495,ELEC-1005,DAV,2024-11-05,Sales issue,-24,27.57,SO-2024-04090
16496,RENW-1100,DAV,2024-11-05,Sales issue,-1,664.58,SO-2024-04091
16497,PIPE-1025,DAV,2024-11-05,Sales issue,-28,1.91,SO-2024-04094
16498,DRAIN-1214,DAV,2024-11-05,Sales issue,-24,35.04,SO-2024-04094
16499,RENW-1212,DAV,2024-11-05,Sales issue,-1,1967.16,SO-2024-04094
16500,HEAT-1161,DAV,2024-11-05,Sales issue,-2,690.87,SO-2024-04095
16501,PIPE-1165,DAV,2024-11-05,Sales issue,-43,10.95,SO-2024-04096
16502,VENT-1105,DAV,2024-11-05,Sales issue,-3,158.78,SO-2024-04096
16503,DRAIN-1016,DAV,2024-11-05,Sales issue,-7,74.69,SO-2024-04096
16504,HEAT-1168,DAV,2024-11-05,Sales issue,-2,486.71,SO-2024-04096
16505,ELEC-1217,DAV,2024-11-05,Sales issue,-24,103.42,SO-2024-04096
16506,TOOL-1071,WAR,2024-11-05,Sales issue,-11,2.77,SO-2024-04098
16507,DRAIN-1047,WAR,2024-11-05,Sales issue,-2,173.7,SO-2024-04098
16508,RENW-1000,WAR,2024-11-05,Sales issue,-1,1682.99,SO-2024-04098
16509,VALV-1121,WAR,2024-11-05,Sales issue,-3,82.13,SO-2024-04098
16510,HEAT-1142,WAR,2024-11-05,Sales issue,-3,430.27,SO-2024-04098
16511,PIPE-1201,WAR,2024-11-05,Sales issue,-52,11.65,SO-2024-04098
16512,VALV-1192,WAR,2024-11-05,Sales issue,-4,27.77,SO-2024-04099
16513,VALV-1091,WAR,2024-11-05,Sales issue,-2,50.1,SO-2024-04099
16514,ELEC-1046,WAR,2024-11-05,Sales issue,-17,43.87,SO-2024-04099
16515,DRAIN-1204,WAR,2024-11-05,Sales issue,-8,5.31,SO-2024-04099
16516,TOOL-1128,WAR,2024-11-05,Sales issue,-16,2.54,SO-2024-04100
16517,PIPE-1201,WAR,2024-11-05,Sales issue,-67,11.65,SO-2024-04100
16518,TOOL-1067,WAR,2024-11-05,Sales issue,-9,6.77,SO-2024-04100
16519,ELEC-1197,WAR,2024-11-05,Sales issue,-12,54.94,SO-2024-04100
16520,PIPE-1201,WAR,2024-11-05,Sales issue,-73,11.65,SO-2024-04101
16521,RENW-1000,WAR,2024-11-05,Sales issue,-1,1682.99,SO-2024-04101
16522,TOOL-1077,WAR,2024-11-05,Sales issue,-29,2.25,SO-2024-04101
16523,HEAT-1016,WAR,2024-11-05,Sales issue,-4,465.46,SO-2024-04102
16524,VALV-1065,WAR,2024-11-05,Sales issue,-11,92.9,SO-2024-04102
16525,VALV-1084,WAR,2024-11-05,Sales issue,-5,99.01,SO-2024-04102
16526,TOOL-1071,WAR,2024-11-05,Sales issue,-33,2.77,SO-2024-04102
16527,ELEC-1094,WAR,2024-11-05,Sales issue,-26,2.33,SO-2024-04102
16528,ELEC-1217,WAR,2024-11-05,Sales issue,-4,102.64,SO-2024-04102
16529,ELEC-1036,WAR,2024-11-05,Sales issue,-28,2.3,SO-2024-04102
16530,VALV-1084,WAR,2024-11-05,Sales issue,-8,99.01,SO-2024-04103
16531,TOOL-1149,WAR,2024-11-05,Sales issue,-35,2.45,SO-2024-04104
16532,PIPE-1126,WAR,2024-11-05,Sales issue,-40,7.51,SO-2024-04104
16533,ELEC-1036,WAR,2024-11-05,Sales issue,-10,2.3,SO-2024-04104
16534,ELEC-1217,BRS,2024-11-05,Sales issue,-5,101.4,SO-2024-04105
16535,TOOL-1021,BRS,2024-11-05,Sales issue,-10,1.34,SO-2024-04105
16536,VALV-1056,BRS,2024-11-05,Sales issue,-3,24.83,SO-2024-04106
16537,PIPE-1070,BRS,2024-11-05,Sales issue,-15,13.28,SO-2024-04106
16538,RENW-1100,BRS,2024-11-05,Sales issue,-1,659.48,SO-2024-04106
16539,ELEC-1134,BRS,2024-11-05,Sales issue,-21,86.79,SO-2024-04106
16540,PIPE-1201,BRS,2024-11-05,Sales issue,-44,9.79,SO-2024-04107
16541,PIPE-1119,BRS,2024-11-05,Sales issue,-75,6.94,SO-2024-04107
16542,DRAIN-1106,BRS,2024-11-05,Sales issue,-11,9.59,SO-2024-04107
