week_ending_date,sku,warehouse_code,quantity_on_hand,quantity_allocated,quantity_on_order,days_at_zero_in_week,weighted_average_cost_gbp,stock_value_gbp
2024-12-15,VALV-1056,LIV,63,0,0,0,19.57,1232.91
2024-12-15,VALV-1084,LIV,13,0,84,0,88.85,1155.05
2024-12-15,VALV-1091,LIV,69,0,0,0,52.72,3637.68
2024-12-15,VALV-1102,LIV,56,0,0,0,48.64,2723.84
2024-12-15,VALV-1121,LIV,26,0,55,0,83.62,2174.12
2024-12-15,VALV-1152,LIV,72,0,0,0,6.56,472.32
2024-12-15,VALV-1192,LIV,63,0,138,0,30.25,1905.75
2024-12-15,VENT-1019,LIV,45,0,0,0,43.08,1938.6
2024-12-15,VENT-1084,LIV,38,0,0,0,31.44,1194.72
2024-12-15,VENT-1095,LIV,20,0,0,0,143.96,2879.2
2024-12-15,VENT-1119,LIV,36,0,0,0,634.76,22851.36
2024-12-15,DRAIN-1016,WAR,50,0,0,0,73.94,3697.0
2024-12-15,DRAIN-1047,WAR,66,0,0,0,172.08,11357.28
2024-12-15,DRAIN-1095,WAR,27,0,0,0,106.69,2880.63
2024-12-15,DRAIN-1106,WAR,53,0,0,0,9.57,507.21
2024-12-15,DRAIN-1113,WAR,52,0,0,0,12.08,628.16
2024-12-15,DRAIN-1145,WAR,29,0,0,0,14.49,420.21
2024-12-15,DRAIN-1158,WAR,140,0,0,0,59.79,8370.6
2024-12-15,DRAIN-1161,WAR,23,0,52,0,7.08,162.84
2024-12-15,DRAIN-1179,WAR,60,0,0,0,104.39,6263.4
2024-12-15,DRAIN-1204,WAR,93,0,0,0,5.05,469.65
2024-12-15,DRAIN-1214,WAR,22,0,0,0,34.67,762.74
2024-12-15,ELEC-1008,WAR,68,0,0,0,3.55,241.4
2024-12-15,ELEC-1025,WAR,64,0,0,0,29.36,1879.04
2024-12-15,ELEC-1036,WAR,104,0,0,0,2.3,239.2
2024-12-15,ELEC-1046,WAR,50,0,0,0,43.87,2193.5
2024-12-15,ELEC-1049,WAR,263,0,0,0,34.45,9060.35
2024-12-15,ELEC-1088,WAR,167,0,0,0,13.01,2172.67
2024-12-15,ELEC-1094,WAR,243,0,0,0,2.33,566.19
2024-12-15,ELEC-1107,WAR,34,0,156,0,2.47,83.98
2024-12-15,ELEC-1117,WAR,43,0,224,0,2.6,111.8
2024-12-15,ELEC-1131,WAR,0,0,378,6,18.8,0.0
2024-12-15,ELEC-1134,WAR,83,0,0,0,87.5,7262.5
2024-12-15,ELEC-1143,WAR,53,0,0,0,16.51,875.03
2024-12-15,ELEC-1150,WAR,87,0,0,0,14.78,1285.86
2024-12-15,ELEC-1184,WAR,79,0,91,0,78.64,6212.56
2024-12-15,ELEC-1197,WAR,75,0,0,0,55.29,4146.75
2024-12-15,ELEC-1204,WAR,135,0,0,0,17.35,2342.25
2024-12-15,ELEC-1214,WAR,124,0,0,0,1.37,169.88
2024-12-15,ELEC-1217,WAR,83,0,182,0,102.64,8519.12
2024-12-15,HEAT-1016,WAR,0,0,66,7,465.46,0.0
2024-12-15,HEAT-1064,WAR,14,0,0,0,215.76,3020.64
2024-12-15,HEAT-1082,WAR,9,0,5,0,207.58,1868.22
2024-12-15,HEAT-1124,WAR,11,0,0,0,490.54,5395.94
2024-12-15,HEAT-1130,WAR,11,0,0,0,662.76,7290.36
2024-12-15,HEAT-1142,WAR,14,0,0,0,433.78,6072.92
2024-12-15,HEAT-1200,WAR,8,0,0,0,948.03,7584.24
2024-12-15,HEAT-1203,WAR,10,0,0,0,481.79,4817.9
2024-12-15,HEAT-1211,WAR,6,0,0,0,403.33,2419.98
2024-12-15,PIPE-1004,WAR,136,0,0,0,1.6,217.6
2024-12-15,PIPE-1017,WAR,427,0,858,0,0.5,213.5
2024-12-15,PIPE-1025,WAR,2392,0,0,0,1.89,4520.88
2024-12-15,PIPE-1029,WAR,375,0,0,0,4.36,1635.0
2024-12-15,PIPE-1038,WAR,753,0,0,0,1.06,798.18
2024-12-15,PIPE-1044,WAR,2135,22,0,0,11.12,23741.2
2024-12-15,PIPE-1061,WAR,934,0,378,0,1.99,1858.66
2024-12-15,PIPE-1064,WAR,213,0,0,0,8.23,1752.99
2024-12-15,PIPE-1070,WAR,133,0,0,0,10.68,1420.44
2024-12-15,PIPE-1088,WAR,128,0,308,0,0.27,34.56
2024-12-15,PIPE-1094,WAR,159,0,198,0,7.67,1219.53
2024-12-15,PIPE-1101,WAR,192,0,0,0,1.66,318.72
2024-12-15,PIPE-1109,WAR,167,0,0,0,3.4,567.8
2024-12-15,PIPE-1119,WAR,600,0,0,2,6.87,4122.0
2024-12-15,PIPE-1126,WAR,141,0,0,0,7.51,1058.91
2024-12-15,PIPE-1135,WAR,145,0,0,0,4.05,587.25
2024-12-15,PIPE-1142,WAR,156,0,0,0,0.43,67.08
2024-12-15,PIPE-1150,WAR,571,0,791,0,0.29,165.59
2024-12-15,PIPE-1165,WAR,1,0,510,0,14.28,14.28
2024-12-15,PIPE-1168,WAR,498,0,0,0,0.69,343.62
2024-12-15,PIPE-1186,WAR,212,0,0,0,0.92,195.04
2024-12-15,PIPE-1189,WAR,298,0,0,0,0.9,268.2
2024-12-15,PIPE-1201,WAR,402,0,5061,0,11.71,4707.42
2024-12-15,PIPE-1206,WAR,147,0,0,0,0.55,80.85
2024-12-15,PIPE-1214,WAR,161,0,0,0,0.41,66.01
2024-12-15,RENW-1000,WAR,40,0,0,0,1342.54,53701.6
2024-12-15,RENW-1087,WAR,18,0,0,0,1010.72,18192.96
2024-12-15,RENW-1100,WAR,43,0,0,0,661.52,28445.36
2024-12-15,TOOL-1003,WAR,59,0,0,0,28.13,1659.67
2024-12-15,TOOL-1018,WAR,57,0,0,0,1.1,62.7
2024-12-15,TOOL-1021,WAR,62,0,0,0,1.7,105.4
2024-12-15,TOOL-1031,WAR,72,0,147,0,11.21,807.12
2024-12-15,TOOL-1051,WAR,82,0,0,0,0.83,68.06
2024-12-15,TOOL-1067,WAR,176,0,0,0,6.9,1214.4
2024-12-15,TOOL-1071,WAR,108,6,364,0,2.77,299.16
2024-12-15,TOOL-1077,WAR,245,0,0,0,1.99,487.55
2024-12-15,TOOL-1087,WAR,30,0,0,0,2.19,65.7
2024-12-15,TOOL-1092,WAR,177,0,0,0,23.67,4189.59
2024-12-15,TOOL-1110,WAR,45,0,0,0,16.18,728.1
2024-12-15,TOOL-1128,WAR,135,14,0,0,2.53,341.55
2024-12-15,TOOL-1137,WAR,68,0,0,0,21.35,1451.8
2024-12-15,TOOL-1144,WAR,87,0,0,0,1.04,90.48
2024-12-15,TOOL-1149,WAR,39,0,90,0,2.45,95.55
2024-12-15,TOOL-1155,WAR,97,0,0,0,31.57,3062.29
2024-12-15,TOOL-1163,WAR,24,0,0,0,6.77,162.48
2024-12-15,TOOL-1175,WAR,35,0,0,0,2.79,97.65
2024-12-15,TOOL-1182,WAR,26,0,0,0,2.35,61.1
2024-12-15,TOOL-1201,WAR,60,0,0,0,11.74,704.4
2024-12-15,TOOL-1219,WAR,29,0,12,0,0.86,24.94
2024-12-15,VALV-1007,WAR,19,0,0,0,11.49,218.31
2024-12-15,VALV-1024,WAR,21,0,0,0,116.08,2437.68
2024-12-15,VALV-1056,WAR,29,0,9,0,24.81,719.49
2024-12-15,VALV-1065,WAR,20,0,20,0,92.65,1853.0
2024-12-15,VALV-1084,WAR,0,0,84,7,99.01,0.0
2024-12-15,VALV-1091,WAR,44,0,0,0,65.42,2878.48
2024-12-15,VALV-1102,WAR,63,0,0,0,49.69,3130.47
2024-12-15,VALV-1110,WAR,29,0,0,0,11.76,341.04
2024-12-15,VALV-1121,WAR,6,0,38,0,81.77,490.62
2024-12-15,VALV-1152,WAR,28,0,11,0,7.8,218.4
2024-12-15,VALV-1192,WAR,111,0,0,0,27.77,3082.47
2024-12-15,VALV-1204,WAR,4,0,19,0,37.56,150.24
2024-12-15,VALV-1215,WAR,15,0,0,0,21.21,318.15
2024-12-15,VENT-1019,WAR,79,0,0,0,42.72,3374.88
2024-12-15,VENT-1084,WAR,23,0,0,0,39.54,909.42
2024-12-15,VENT-1095,WAR,17,0,0,0,143.48,2439.16
2024-12-15,VENT-1119,WAR,18,0,0,0,630.66,11351.88
2024-12-15,VENT-1214,WAR,14,0,0,0,159.19,2228.66
2024-12-22,DRAIN-1016,BRS,68,0,0,0,58.54,3980.72
2024-12-22,DRAIN-1047,BRS,33,0,0,4,172.55,5694.15
2024-12-22,DRAIN-1095,BRS,124,0,0,0,87.28,10822.72
2024-12-22,DRAIN-1106,BRS,31,0,0,0,9.46,293.26
2024-12-22,DRAIN-1113,BRS,44,0,0,0,13.75,605.0
2024-12-22,DRAIN-1145,BRS,32,0,0,0,14.29,457.28
2024-12-22,DRAIN-1158,BRS,57,0,0,0,60.82,3466.74
2024-12-22,DRAIN-1161,BRS,124,0,0,0,5.75,713.0
2024-12-22,DRAIN-1179,BRS,32,0,0,0,103.04,3297.28
2024-12-22,ELEC-1008,BRS,90,0,0,0,3.98,358.2
2024-12-22,ELEC-1036,BRS,79,0,0,0,2.31,182.49
2024-12-22,ELEC-1049,BRS,947,0,0,0,27.92,26440.24
2024-12-22,ELEC-1088,BRS,0,0,348,7,13.25,0.0
2024-12-22,ELEC-1094,BRS,183,0,0,0,2.29,419.07
2024-12-22,ELEC-1107,BRS,27,0,72,0,2.45,66.15
2024-12-22,ELEC-1117,BRS,34,0,224,0,2.54,86.36
2024-12-22,ELEC-1131,BRS,344,0,0,0,14.91,5129.04
2024-12-22,ELEC-1134,BRS,71,0,0,0,85.89,6098.19
2024-12-22,ELEC-1143,BRS,91,0,0,0,16.34,1486.94
2024-12-22,ELEC-1150,BRS,62,0,0,0,14.95,926.9
2024-12-22,ELEC-1184,BRS,270,0,0,0,78.98,21324.6
2024-12-22,ELEC-1204,BRS,64,0,0,0,17.26,1104.64
2024-12-22,ELEC-1214,BRS,71,0,0,0,1.4,99.4
2024-12-22,ELEC-1217,BRS,78,0,23,0,103.03,8036.34
2024-12-22,HEAT-1016,BRS,4,0,6,0,471.53,1886.12
2024-12-22,HEAT-1064,BRS,24,0,0,1,216.98,5207.52
2024-12-22,HEAT-1082,BRS,5,0,9,4,209.8,1049.0
2024-12-22,HEAT-1124,BRS,5,0,24,3,492.84,2464.2
2024-12-22,HEAT-1130,BRS,5,0,0,0,658.5,3292.5
2024-12-22,HEAT-1142,BRS,8,0,0,0,362.37,2898.96
2024-12-22,HEAT-1203,BRS,31,0,0,0,484.59,15022.29
2024-12-22,HEAT-1211,BRS,7,0,0,0,408.61,2860.27
2024-12-22,PIPE-1004,BRS,242,0,0,0,1.62,392.04
2024-12-22,PIPE-1017,BRS,620,0,0,0,0.5,310.0
2024-12-22,PIPE-1025,BRS,2160,0,0,0,1.83,3952.8
2024-12-22,PIPE-1029,BRS,121,0,180,1,4.31,521.51
2024-12-22,PIPE-1038,BRS,430,0,0,0,1.06,455.8
2024-12-22,PIPE-1044,BRS,1420,0,0,0,11.31,16060.2
2024-12-22,PIPE-1061,BRS,777,0,0,0,1.53,1188.81
2024-12-22,PIPE-1064,BRS,184,0,0,0,8.12,1494.08
2024-12-22,PIPE-1070,BRS,161,0,0,0,13.21,2126.81
2024-12-22,PIPE-1101,BRS,110,0,150,0,1.62,178.2
2024-12-22,PIPE-1109,BRS,277,0,0,0,3.43,950.11
2024-12-22,PIPE-1119,BRS,251,0,0,0,6.95,1744.45
2024-12-22,PIPE-1135,BRS,0,0,150,6,4.11,0.0
2024-12-22,PIPE-1142,BRS,144,0,0,0,0.43,61.92
2024-12-22,PIPE-1150,BRS,835,0,0,0,0.29,242.15
2024-12-22,PIPE-1165,BRS,43,0,510,0,14.27,613.61
2024-12-22,PIPE-1168,BRS,2233,58,0,0,0.71,1585.43
2024-12-22,PIPE-1189,BRS,0,0,342,7,1.1,0.0
2024-12-22,PIPE-1201,BRS,2636,0,0,0,9.79,25806.44
2024-12-22,PIPE-1206,BRS,248,0,0,0,0.56,138.88
2024-12-22,PIPE-1214,BRS,225,0,0,0,0.42,94.5
2024-12-22,RENW-1000,BRS,19,0,0,0,1335.94,25382.86
2024-12-22,RENW-1087,BRS,7,0,36,0,999.72,6998.04
2024-12-22,RENW-1100,BRS,4,0,13,1,657.71,2630.84
2024-12-22,TOOL-1018,BRS,72,0,0,0,0.89,64.08
2024-12-22,TOOL-1021,BRS,145,0,0,0,1.34,194.3
2024-12-22,TOOL-1031,BRS,36,0,147,0,11.34,408.24
2024-12-22,TOOL-1067,BRS,205,0,0,0,5.89,1207.45
2024-12-22,TOOL-1071,BRS,210,0,0,0,2.72,571.2
2024-12-22,TOOL-1077,BRS,173,0,0,0,1.98,342.54
2024-12-22,TOOL-1087,BRS,41,0,0,0,2.2,90.2
2024-12-22,TOOL-1092,BRS,77,0,182,0,27.34,2105.18
2024-12-22,TOOL-1110,BRS,0,0,144,7,20.25,0.0
2024-12-22,TOOL-1128,BRS,637,0,0,0,2.14,1363.18
2024-12-22,TOOL-1137,BRS,35,0,0,0,21.22,742.7
2024-12-22,TOOL-1144,BRS,62,0,0,0,1.05,65.1
2024-12-22,TOOL-1149,BRS,94,0,0,0,2.45,230.3
2024-12-22,TOOL-1163,BRS,42,0,0,0,6.78,284.76
2024-12-22,TOOL-1175,BRS,69,0,0,0,2.2,151.8
2024-12-22,TOOL-1182,BRS,69,0,0,0,1.93,133.17
2024-12-22,TOOL-1201,BRS,54,0,0,0,11.83,638.82
2024-12-22,TOOL-1219,BRS,32,0,0,0,0.85,27.2
2024-12-22,VALV-1007,BRS,17,0,0,0,11.54,196.18
2024-12-22,VALV-1056,BRS,10,0,78,0,24.22,242.2
2024-12-22,VALV-1065,BRS,25,0,0,0,93.71,2342.75
2024-12-22,VALV-1084,BRS,70,0,0,0,82.2,5754.0
2024-12-22,VALV-1091,BRS,30,0,0,0,69.09,2072.7
2024-12-22,VALV-1102,BRS,85,3,0,0,49.57,4213.45
2024-12-22,VALV-1110,BRS,12,0,0,0,11.74,140.88
2024-12-22,VALV-1121,BRS,15,0,17,0,83.53,1252.95
2024-12-22,VALV-1152,BRS,47,0,0,0,6.98,328.06
2024-12-22,VALV-1192,BRS,122,0,0,0,27.61,3368.42
2024-12-22,VALV-1204,BRS,22,0,0,0,37.81,831.82
2024-12-22,VENT-1019,BRS,4,0,66,0,59.12,236.48
2024-12-22,VENT-1084,BRS,46,0,0,0,31.77,1461.42
2024-12-22,VENT-1095,BRS,8,0,0,0,143.24,1145.92
2024-12-22,VENT-1119,BRS,20,0,0,0,629.21,12584.2
2024-12-22,VENT-1214,BRS,36,0,0,0,125.84,4530.24
2024-12-22,DRAIN-1005,DAV,6,0,72,0,6.9,41.4
2024-12-22,DRAIN-1009,DAV,28,0,0,0,7.13,199.64
2024-12-22,DRAIN-1016,DAV,60,0,0,0,74.63,4477.8
2024-12-22,DRAIN-1025,DAV,40,0,0,0,59.74,2389.6
2024-12-22,DRAIN-1033,DAV,41,0,0,0,8.74,358.34
2024-12-22,DRAIN-1037,DAV,25,0,0,0,22.65,566.25
2024-12-22,DRAIN-1047,DAV,90,0,0,0,169.56,15260.4
2024-12-22,DRAIN-1051,DAV,37,0,0,0,125.93,4659.41
2024-12-22,DRAIN-1056,DAV,17,0,24,0,23.28,395.76
2024-12-22,DRAIN-1068,DAV,38,0,0,0,9.6,364.8
2024-12-22,DRAIN-1075,DAV,51,0,0,0,62.23,3173.73
2024-12-22,DRAIN-1082,DAV,35,0,0,0,6.11,213.85
2024-12-22,DRAIN-1084,DAV,32,0,0,0,7.41,237.12
2024-12-22,DRAIN-1095,DAV,87,0,0,0,107.51,9353.37
2024-12-22,DRAIN-1098,DAV,29,0,0,0,36.18,1049.22
2024-12-22,DRAIN-1106,DAV,123,0,0,0,7.58,932.34
2024-12-22,DRAIN-1113,DAV,41,0,0,0,11.74,481.34
2024-12-22,DRAIN-1122,DAV,35,0,0,0,38.45,1345.75
2024-12-22,DRAIN-1130,DAV,24,0,8,0,57.35,1376.4
2024-12-22,DRAIN-1138,DAV,34,0,0,0,150.4,5113.6
2024-12-22,DRAIN-1145,DAV,81,0,0,0,14.49,1173.69
2024-12-22,DRAIN-1148,DAV,27,0,0,0,8.81,237.87
2024-12-22,DRAIN-1158,DAV,100,0,0,0,78.15,7815.0
2024-12-22,DRAIN-1161,DAV,76,0,0,0,7.75,589.0
2024-12-22,DRAIN-1173,DAV,41,0,0,0,189.85,7783.85
2024-12-22,DRAIN-1179,DAV,74,0,0,0,103.38,7650.12
2024-12-22,DRAIN-1186,DAV,35,0,0,0,52.1,1823.5
2024-12-22,DRAIN-1192,DAV,46,0,0,0,114.5,5267.0
2024-12-22,DRAIN-1199,DAV,38,0,0,0,5.48,208.24
2024-12-22,DRAIN-1204,DAV,71,0,0,0,6.65,472.15
2024-12-22,DRAIN-1214,DAV,66,0,0,0,34.86,2300.76
2024-12-22,ELEC-1005,DAV,82,0,0,0,27.7,2271.4
2024-12-22,ELEC-1008,DAV,98,0,0,0,4.3,421.4
2024-12-22,ELEC-1014,DAV,73,0,0,0,2.61,190.53
2024-12-22,ELEC-1025,DAV,92,0,0,0,29.23,2689.16
2024-12-22,ELEC-1031,DAV,0,0,54,3,1.88,0.0
2024-12-22,ELEC-1036,DAV,109,0,0,0,2.3,250.7
2024-12-22,ELEC-1046,DAV,116,0,0,0,37.93,4399.88
2024-12-22,ELEC-1049,DAV,213,0,0,0,34.44,7335.72
2024-12-22,ELEC-1057,DAV,66,0,0,0,4.03,265.98
2024-12-22,ELEC-1067,DAV,60,0,0,0,5.17,310.2
2024-12-22,ELEC-1075,DAV,100,0,0,0,28.95,2895.0
2024-12-22,ELEC-1081,DAV,53,0,0,0,14.74,781.22
2024-12-22,ELEC-1088,DAV,54,19,0,0,13.02,703.08
2024-12-22,ELEC-1094,DAV,148,0,0,0,2.91,430.68
2024-12-22,ELEC-1102,DAV,98,0,0,0,11.34,1111.32
2024-12-22,ELEC-1107,DAV,126,0,0,0,2.48,312.48
2024-12-22,ELEC-1117,DAV,70,0,90,0,2.54,177.8
2024-12-22,ELEC-1119,DAV,108,0,0,0,68.08,7352.64
2024-12-22,ELEC-1131,DAV,248,0,0,0,14.96,3710.08
2024-12-22,ELEC-1134,DAV,129,0,0,0,87.04,11228.16
2024-12-22,ELEC-1143,DAV,161,0,0,0,16.2,2608.2
2024-12-22,ELEC-1150,DAV,138,0,0,0,14.9,2056.2
2024-12-22,ELEC-1158,DAV,91,0,0,0,5.04,458.64
2024-12-22,ELEC-1162,DAV,54,0,54,0,23.7,1279.8
2024-12-22,ELEC-1171,DAV,27,0,112,0,48.82,1318.14
2024-12-22,ELEC-1176,DAV,62,0,0,0,13.23,820.26
2024-12-22,ELEC-1184,DAV,127,0,0,0,80.07,10168.89
2024-12-22,ELEC-1194,DAV,49,0,68,0,51.49,2523.01
2024-12-22,ELEC-1197,DAV,108,0,0,0,54.84,5922.72
2024-12-22,ELEC-1204,DAV,187,0,0,0,17.3,3235.1
2024-12-22,ELEC-1214,DAV,76,0,0,0,1.37,104.12
2024-12-22,ELEC-1217,DAV,28,0,210,0,103.42,2895.76
2024-12-22,HEAT-1004,DAV,6,0,0,0,229.37,1376.22
2024-12-22,HEAT-1009,DAV,9,0,0,0,641.69,5775.21
2024-12-22,HEAT-1016,DAV,0,0,66,7,381.89,0.0
2024-12-22,HEAT-1022,DAV,3,0,6,0,213.4,640.2
2024-12-22,HEAT-1033,DAV,12,0,0,0,787.52,9450.24
2024-12-22,HEAT-1039,DAV,6,0,0,0,263.68,1582.08
2024-12-22,HEAT-1047,DAV,1,3,9,0,366.03,366.03
2024-12-22,HEAT-1054,DAV,10,0,0,0,491.52,4915.2
2024-12-22,HEAT-1059,DAV,8,0,0,0,260.0,2080.0
2024-12-22,HEAT-1064,DAV,4,0,4,0,263.26,1053.04
2024-12-22,HEAT-1073,DAV,9,0,0,0,401.04,3609.36
2024-12-22,HEAT-1082,DAV,10,0,15,3,209.8,2098.0
2024-12-22,HEAT-1089,DAV,10,0,0,0,485.2,4852.0
2024-12-22,HEAT-1094,DAV,11,0,0,0,538.72,5925.92
2024-12-22,HEAT-1103,DAV,10,0,0,0,199.66,1996.6
2024-12-22,HEAT-1109,DAV,10,0,0,0,243.06,2430.6
2024-12-22,HEAT-1112,DAV,8,0,0,0,306.31,2450.48
2024-12-22,HEAT-1124,DAV,14,0,0,0,492.84,6899.76
2024-12-22,HEAT-1130,DAV,13,0,0,0,657.28,8544.64
2024-12-22,HEAT-1137,DAV,9,0,0,0,603.3,5429.7
2024-12-22,HEAT-1142,DAV,9,0,0,0,435.56,3920.04
2024-12-22,HEAT-1151,DAV,6,0,8,0,632.56,3795.36
2024-12-22,HEAT-1158,DAV,8,0,0,0,1027.67,8221.36
2024-12-22,HEAT-1161,DAV,6,0,6,0,770.09,4620.54
2024-12-22,HEAT-1168,DAV,6,0,0,0,487.22,2923.32
2024-12-22,HEAT-1175,DAV,5,0,5,0,272.03,1360.15
2024-12-22,HEAT-1182,DAV,8,0,0,0,437.38,3499.04
2024-12-22,HEAT-1192,DAV,14,1,0,0,260.58,3648.12
2024-12-22,HEAT-1200,DAV,8,0,0,4,956.26,7650.08
2024-12-22,HEAT-1203,DAV,10,0,5,0,582.57,5825.7
2024-12-22,HEAT-1211,DAV,11,0,0,0,407.89,4486.79
2024-12-22,PIPE-1004,DAV,274,0,0,0,1.63,446.62
2024-12-22,PIPE-1011,DAV,213,0,0,0,0.41,87.33
2024-12-22,PIPE-1017,DAV,645,0,858,0,0.5,322.5
2024-12-22,PIPE-1025,DAV,1972,0,0,0,1.91,3766.52
2024-12-22,PIPE-1029,DAV,244,0,0,0,4.31,1051.64
2024-12-22,PIPE-1038,DAV,188,0,468,0,1.08,203.04
2024-12-22,PIPE-1044,DAV,2334,0,0,0,12.19,28451.46
2024-12-22,PIPE-1054,DAV,208,0,0,0,0.46,95.68
2024-12-22,PIPE-1061,DAV,1311,0,0,0,1.95,2556.45
2024-12-22,PIPE-1064,DAV,262,0,0,0,8.23,2156.26
2024-12-22,PIPE-1070,DAV,286,0,0,0,13.08,3740.88
2024-12-22,PIPE-1079,DAV,40,0,168,0,0.71,28.4
2024-12-22,PIPE-1088,DAV,191,0,308,0,0.27,51.57
2024-12-22,PIPE-1094,DAV,345,0,0,0,7.77,2680.65
2024-12-22,PIPE-1101,DAV,413,0,0,0,1.65,681.45
2024-12-22,PIPE-1109,DAV,463,0,0,0,3.37,1560.31
2024-12-22,PIPE-1117,DAV,193,0,0,0,5.56,1073.08
2024-12-22,PIPE-1119,DAV,742,0,0,0,6.9,5119.8
2024-12-22,PIPE-1126,DAV,245,0,0,0,7.57,1854.65
2024-12-22,PIPE-1135,DAV,281,0,0,0,4.09,1149.29
2024-12-22,PIPE-1142,DAV,269,0,0,0,0.43,115.67
2024-12-22,PIPE-1150,DAV,829,0,791,0,0.35,290.15
2024-12-22,PIPE-1156,DAV,398,0,0,0,0.48,191.04
2024-12-22,PIPE-1165,DAV,200,0,0,0,10.95,2190.0
2024-12-22,PIPE-1168,DAV,372,0,930,0,0.88,327.36
2024-12-22,PIPE-1175,DAV,317,0,0,0,0.28,88.76
2024-12-22,PIPE-1186,DAV,184,0,0,0,0.76,139.84
2024-12-22,PIPE-1189,DAV,299,0,0,0,0.88,263.12
2024-12-22,PIPE-1201,DAV,962,0,0,0,11.71,11265.02
2024-12-22,PIPE-1206,DAV,309,0,0,0,0.54,166.86
2024-12-22,PIPE-1214,DAV,140,0,0,0,0.42,58.8
2024-12-22,RENW-1000,DAV,0,0,42,7,1682.99,0.0
2024-12-22,RENW-1010,DAV,8,0,0,0,2820.92,22567.36
2024-12-22,RENW-1018,DAV,6,0,0,0,1817.41,10904.46
2024-12-22,RENW-1022,DAV,9,0,0,0,1202.51,10822.59
2024-12-22,RENW-1031,DAV,9,0,0,0,2053.86,18484.74
2024-12-22,RENW-1035,DAV,0,0,18,5,1434.42,0.0
2024-12-22,RENW-1042,DAV,2,0,6,0,752.55,1505.1
2024-12-22,RENW-1053,DAV,17,0,0,0,2367.3,40244.1
2024-12-22,RENW-1061,DAV,13,0,0,0,1686.2,21920.6
2024-12-22,RENW-1068,DAV,3,0,3,0,2805.59,8416.77
2024-12-22,RENW-1070,DAV,0,0,7,3,862.19,0.0
2024-12-22,RENW-1081,DAV,7,1,0,0,2048.48,14339.36
2024-12-22,RENW-1087,DAV,10,2,0,0,999.72,9997.2
2024-12-22,RENW-1095,DAV,0,1,9,7,2123.79,0.0
2024-12-22,RENW-1100,DAV,13,1,0,0,651.44,8468.72
2024-12-22,RENW-1105,DAV,5,0,0,0,2716.59,13582.95
2024-12-22,RENW-1112,DAV,7,0,12,0,715.45,5008.15
2024-12-22,RENW-1122,DAV,8,0,0,0,1113.02,8904.16
2024-12-22,RENW-1127,DAV,7,0,0,0,1230.75,8615.25
2024-12-22,RENW-1134,DAV,7,0,0,0,692.87,4850.09
2024-12-22,RENW-1145,DAV,12,0,0,0,2459.26,29511.12
2024-12-22,RENW-1152,DAV,9,0,0,0,1933.33,17399.97
2024-12-22,RENW-1158,DAV,6,0,0,0,2737.7,16426.2
2024-12-22,RENW-1161,DAV,11,1,0,0,619.23,6811.53
2024-12-22,RENW-1171,DAV,6,0,0,0,716.29,4297.74
2024-12-22,RENW-1180,DAV,12,0,0,0,1890.87,22690.44
2024-12-22,RENW-1186,DAV,7,0,0,0,1433.18,10032.26
2024-12-22,RENW-1192,DAV,6,0,0,0,1166.41,6998.46
2024-12-22,RENW-1201,DAV,6,0,0,0,1002.92,6017.52
2024-12-22,RENW-1203,DAV,6,0,6,0,764.84,4589.04
2024-12-22,RENW-1212,DAV,7,0,0,0,1967.16,13770.12
2024-12-22,TOOL-1003,DAV,53,0,0,0,28.43,1506.79
2024-12-22,TOOL-1007,DAV,69,0,0,0,1.9,131.1
2024-12-22,TOOL-1018,DAV,86,0,0,0,1.11,95.46
2024-12-22,TOOL-1021,DAV,112,0,107,1,1.35,151.2
2024-12-22,TOOL-1031,DAV,74,0,147,0,11.34,839.16
2024-12-22,TOOL-1037,DAV,47,0,0,0,1.92,90.24
2024-12-22,TOOL-1047,DAV,70,0,0,0,1.01,70.7
2024-12-22,TOOL-1051,DAV,97,0,32,0,0.83,80.51
2024-12-22,TOOL-1056,DAV,72,0,0,0,9.33,671.76
2024-12-22,TOOL-1067,DAV,324,0,0,0,6.91,2238.84
2024-12-22,TOOL-1071,DAV,235,0,364,0,2.75,646.25
2024-12-22,TOOL-1077,DAV,358,0,0,0,2.3,823.4
2024-12-22,TOOL-1087,DAV,50,0,0,0,2.22,111.0
2024-12-22,TOOL-1092,DAV,236,0,0,0,25.19,5944.84
2024-12-22,TOOL-1100,DAV,66,0,0,0,22.61,1492.26
2024-12-22,TOOL-1110,DAV,85,0,41,2,16.15,1372.75
2024-12-22,TOOL-1115,DAV,61,0,0,0,1.03,62.83
2024-12-22,TOOL-1124,DAV,51,0,0,0,21.8,1111.8
2024-12-22,TOOL-1128,DAV,460,0,132,0,2.51,1154.6
2024-12-22,TOOL-1137,DAV,18,0,52,0,21.44,385.92
2024-12-22,TOOL-1144,DAV,136,0,0,0,1.04,141.44
2024-12-22,TOOL-1149,DAV,95,0,90,0,3.01,285.95
2024-12-22,TOOL-1155,DAV,152,0,0,0,29.42,4471.84
2024-12-22,TOOL-1163,DAV,92,0,0,0,5.53,508.76
2024-12-22,TOOL-1171,DAV,72,0,0,0,16.98,1222.56
2024-12-22,TOOL-1175,DAV,101,0,0,0,2.22,224.22
2024-12-22,TOOL-1182,DAV,29,0,0,0,2.18,63.22
2024-12-22,TOOL-1192,DAV,39,0,0,0,4.11,160.29
2024-12-22,TOOL-1201,DAV,34,3,0,0,11.81,401.54
