sales_order_number,line_number,sku,quantity_ordered,quantity_despatched,unit_price_gbp,line_discount_pct,line_status
SO-2024-03623,2,RENW-1087,1,1,1276.67,5.85,Despatched in full
SO-2024-03623,3,VALV-1084,5,5,131.75,19.17,Despatched in full
SO-2024-03623,4,TOOL-1067,34,34,11.14,10.88,Despatched in full
SO-2024-03624,1,DRAIN-1130,12,12,75.09,19.47,Despatched in full
SO-2024-03624,2,PIPE-1175,31,31,0.45,22.45,Despatched in full
SO-2024-03624,3,ELEC-1143,14,14,19.37,16.69,Despatched in full
SO-2024-03624,4,DRAIN-1051,7,7,146.37,24.16,Despatched in full
SO-2024-03624,5,RENW-1100,1,0,668.25,27.99,Cancelled
SO-2024-03624,6,VENT-1185,1,1,87.33,21.32,Despatched in full
SO-2024-03625,1,TOOL-1031,13,13,22.76,1.46,Despatched in full
SO-2024-03625,2,RENW-1053,1,0,2723.81,18.91,Not available
SO-2024-03626,1,TOOL-1128,13,13,3.19,21.99,Despatched in full
SO-2024-03627,1,ELEC-1197,12,12,68.19,13.34,Despatched in full
SO-2024-03627,2,DRAIN-1179,10,10,117.56,23.66,Despatched in full
SO-2024-03628,1,HEAT-1064,1,1,364.17,9.86,Despatched in full
SO-2024-03628,2,RENW-1203,1,1,1017.05,6.09,Despatched in full
SO-2024-03628,3,VENT-1103,2,2,231.93,16.87,Despatched in full
SO-2024-03628,4,ELEC-1143,36,36,22.04,5.19,Despatched in full
SO-2024-03629,1,VALV-1084,15,15,137.73,15.5,Despatched in full
SO-2024-03629,2,VALV-1192,6,6,47.69,12.11,Despatched in full
SO-2024-03629,3,DRAIN-1084,27,16,10.08,7.04,Short shipped
SO-2024-03630,1,TOOL-1128,5,5,3.4,16.84,Despatched in full
SO-2024-03630,2,HEAT-1203,2,2,794.76,11.2,Despatched in full
SO-2024-03630,3,RENW-1112,1,1,864.78,8.97,Despatched in full
SO-2024-03630,4,DRAIN-1047,3,3,252.08,11.86,Despatched in full
SO-2024-03630,5,DRAIN-1005,7,7,9.81,7.79,Despatched in full
SO-2024-03630,6,HEAT-1103,2,2,278.01,10.03,Despatched in full
SO-2024-03631,1,DRAIN-1158,4,4,97.67,19.28,Despatched in full
SO-2024-03632,1,ELEC-1162,17,17,33.06,4.54,Despatched in full
SO-2024-03632,2,HEAT-1142,3,3,635.31,5.74,Despatched in full
SO-2024-03632,3,HEAT-1059,1,0,350.0,9.09,Cancelled
SO-2024-03632,4,TOOL-1077,9,9,3.55,10.52,Despatched in full
SO-2024-03632,5,TOOL-1021,12,0,2.68,8.61,Not available
SO-2024-03633,1,VENT-1119,1,1,879.07,2.65,Despatched in full
SO-2024-03633,2,RENW-1100,1,1,881.6,5.0,Despatched in full
SO-2024-03633,3,PIPE-1017,52,52,0.87,9.43,Despatched in full
SO-2024-03634,1,TOOL-1201,15,15,15.3,21.62,Despatched in full
SO-2024-03634,2,PIPE-1150,78,78,0.5,14.29,Despatched in full
SO-2024-03634,3,RENW-1000,2,2,2058.59,18.18,Despatched in full
SO-2024-03634,4,DRAIN-1016,9,9,93.0,20.51,Despatched in full
SO-2024-03634,5,RENW-1053,2,2,2914.94,13.22,Despatched in full
SO-2024-03634,6,DRAIN-1106,10,0,11.11,27.27,Not available
SO-2024-03634,7,ELEC-1184,9,9,104.08,28.22,Despatched in full
SO-2024-03634,8,TOOL-1182,16,16,3.33,17.57,Despatched in full
SO-2024-03635,1,RENW-1171,2,2,739.47,19.36,Despatched in full
SO-2024-03635,2,VALV-1154,5,5,77.18,18.49,Despatched in full
SO-2024-03636,1,ELEC-1158,10,10,6.18,9.46,Despatched in full
SO-2024-03636,2,HEAT-1137,1,1,755.64,14.52,Despatched in full
SO-2024-03636,3,ELEC-1049,11,11,41.38,14.14,Despatched in full
SO-2024-03637,1,ELEC-1214,22,22,1.71,14.92,Despatched in full
SO-2024-03637,2,ELEC-1131,17,17,20.6,22.18,Despatched in full
SO-2024-03637,3,RENW-1100,2,2,733.03,21.01,Despatched in full
SO-2024-03637,4,HEAT-1161,1,0,1026.96,12.0,Cancelled
SO-2024-03637,5,RENW-1042,2,2,771.79,24.85,Despatched in full
SO-2024-03638,1,HEAT-1200,2,0,1199.57,10.01,Cancelled
SO-2024-03639,1,ELEC-1143,32,32,19.79,14.88,Despatched in full
SO-2024-03639,2,PIPE-1119,42,42,9.09,13.95,Despatched in full
SO-2024-03639,3,ELEC-1217,17,17,116.74,20.04,Despatched in full
SO-2024-03640,1,DRAIN-1214,2,2,44.95,16.83,Despatched in full
SO-2024-03640,2,DRAIN-1113,6,6,21.57,12.62,Despatched in full
SO-2024-03641,1,VENT-1084,3,0,47.58,18.67,Cancelled
SO-2024-03641,2,DRAIN-1179,4,4,134.15,12.89,Despatched in full
SO-2024-03641,3,PIPE-1168,34,34,1.36,4.9,Despatched in full
SO-2024-03642,1,TOOL-1128,14,14,3.74,8.59,Despatched in full
SO-2024-03642,2,TOOL-1175,11,11,4.3,9.83,Despatched in full
SO-2024-03642,3,HEAT-1142,1,1,546.14,18.97,Despatched in full
SO-2024-03642,4,PIPE-1038,39,39,2.16,1.71,Despatched in full
SO-2024-03643,1,ELEC-1150,32,18,19.61,6.03,Short shipped
SO-2024-03643,2,DRAIN-1113,2,0,23.56,4.52,Not available
SO-2024-03644,1,TOOL-1219,18,18,1.25,16.78,Despatched in full
SO-2024-03644,2,DRAIN-1158,14,14,107.05,11.53,Despatched in full
SO-2024-03644,3,PIPE-1150,22,22,0.51,11.87,Despatched in full
SO-2024-03644,4,VENT-1214,2,2,200.13,17.3,Despatched in full
SO-2024-03644,5,TOOL-1067,35,35,11.81,5.53,Despatched in full
SO-2024-03644,6,PIPE-1201,52,52,17.65,11.99,Despatched in full
SO-2024-03644,7,RENW-1100,1,1,797.89,14.02,Despatched in full
SO-2024-03644,8,VALV-1192,3,3,47.64,12.2,Despatched in full
SO-2024-03645,1,RENW-1000,1,0,2516.0,0.0,Not available
SO-2024-03645,2,RENW-1100,2,2,884.29,4.71,Despatched in full
SO-2024-03645,3,ELEC-1204,18,18,21.76,13.64,Despatched in full
SO-2024-03646,1,ELEC-1117,15,15,4.37,12.36,Despatched in full
SO-2024-03646,2,PIPE-1109,35,35,5.45,3.95,Despatched in full
SO-2024-03646,3,HEAT-1082,2,2,277.79,8.92,Despatched in full
SO-2024-03647,1,TOOL-1128,10,10,3.9,4.72,Despatched in full
SO-2024-03647,2,TOOL-1182,8,8,3.71,8.26,Despatched in full
SO-2024-03647,3,ELEC-1049,11,11,44.62,7.43,Despatched in full
SO-2024-03648,1,PIPE-1101,40,40,1.98,30.92,Despatched in full
SO-2024-03649,1,RENW-1100,2,2,805.88,13.16,Despatched in full
SO-2024-03649,2,PIPE-1061,66,66,2.84,7.45,Despatched in full
SO-2024-03649,3,PIPE-1119,34,34,9.76,7.6,Despatched in full
SO-2024-03649,4,DRAIN-1047,10,10,246.56,13.79,Despatched in full
SO-2024-03650,1,VALV-1091,6,6,87.1,7.4,Despatched in full
SO-2024-03650,2,TOOL-1128,5,5,4.09,0.0,Despatched in full
SO-2024-03650,3,PIPE-1201,24,24,17.44,13.03,Despatched in full
SO-2024-03650,4,DRAIN-1047,5,5,269.58,5.74,Despatched in full
SO-2024-03650,5,HEAT-1130,1,1,937.92,8.94,Despatched in full
SO-2024-03650,6,TOOL-1087,21,21,3.21,16.66,Despatched in full
SO-2024-03651,1,ELEC-1094,9,9,4.22,7.83,Despatched in full
SO-2024-03651,2,ELEC-1184,32,27,145.0,0.0,Short shipped
SO-2024-03652,1,PIPE-1168,41,41,1.38,3.38,Despatched in full
SO-2024-03652,2,DRAIN-1179,13,13,146.28,5.01,Despatched in full
SO-2024-03652,3,RENW-1134,1,1,762.89,15.61,Despatched in full
SO-2024-03652,4,ELEC-1197,7,7,77.46,1.56,Despatched in full
SO-2024-03653,1,TOOL-1137,11,11,31.35,7.4,Despatched in full
SO-2024-03653,2,TOOL-1128,10,10,3.54,13.49,Despatched in full
SO-2024-03654,1,ELEC-1204,8,8,25.2,0.0,Despatched in full
SO-2024-03654,2,VALV-1137,6,6,82.81,10.73,Despatched in full
SO-2024-03654,3,TOOL-1128,5,5,3.81,6.82,Despatched in full
SO-2024-03654,4,VENT-1002,4,4,83.29,8.17,Despatched in full
SO-2024-03654,5,ELEC-1102,10,10,14.09,11.39,Despatched in full
SO-2024-03654,6,VALV-1192,6,6,44.68,17.66,Despatched in full
SO-2024-03655,1,HEAT-1022,6,6,245.45,21.33,Despatched in full
SO-2024-03655,2,ELEC-1049,17,17,39.92,17.18,Despatched in full
SO-2024-03655,3,TOOL-1087,4,4,3.49,9.43,Despatched in full
SO-2024-03655,4,TOOL-1128,7,7,2.76,32.59,Despatched in full
SO-2024-03655,5,VENT-1214,2,2,192.27,20.55,Despatched in full
SO-2024-03656,1,RENW-1152,1,1,2229.86,18.32,Despatched in full
SO-2024-03656,2,RENW-1100,1,1,811.72,12.53,Despatched in full
SO-2024-03656,3,ELEC-1158,11,11,4.61,32.54,Despatched in full
SO-2024-03656,4,RENW-1022,3,3,1239.82,26.42,Despatched in full
SO-2024-03656,5,ELEC-1184,9,9,115.46,20.37,Despatched in full
SO-2024-03656,6,ELEC-1214,22,22,1.48,26.39,Despatched in full
SO-2024-03657,1,VALV-1163,6,6,99.47,8.74,Despatched in full
SO-2024-03657,2,PIPE-1025,56,56,2.89,17.77,Despatched in full
SO-2024-03657,3,VALV-1204,6,6,46.46,13.97,Despatched in full
SO-2024-03658,1,ELEC-1094,40,40,4.06,11.45,Despatched in full
SO-2024-03658,2,DRAIN-1056,8,0,30.99,13.45,Cancelled
SO-2024-03658,3,RENW-1192,1,1,1347.52,15.09,Despatched in full
SO-2024-03658,4,PIPE-1101,52,52,2.8,2.28,Despatched in full
SO-2024-03659,1,VENT-1185,9,9,91.29,17.76,Despatched in full
SO-2024-03660,1,PIPE-1101,21,21,2.18,24.18,Despatched in full
SO-2024-03660,2,VALV-1192,4,0,47.34,12.75,Not available
SO-2024-03660,3,TOOL-1128,32,32,3.18,22.17,Despatched in full
SO-2024-03661,1,PIPE-1070,59,59,21.46,1.56,Despatched in full
SO-2024-03661,2,ELEC-1204,28,28,24.47,2.89,Despatched in full
SO-2024-03661,3,TOOL-1175,38,38,4.52,5.14,Despatched in full
SO-2024-03661,4,TOOL-1110,14,12,29.74,14.4,Short shipped
SO-2024-03662,1,DRAIN-1047,6,6,217.05,24.11,Despatched in full
SO-2024-03662,2,VENT-1095,1,1,185.78,15.17,Despatched in full
SO-2024-03663,1,TOOL-1128,16,16,3.17,22.61,Despatched in full
SO-2024-03663,2,PIPE-1206,70,0,0.76,16.39,Cancelled
SO-2024-03663,3,TOOL-1051,13,13,1.34,19.47,Despatched in full
SO-2024-03663,4,DRAIN-1095,8,8,117.98,28.93,Despatched in full
SO-2024-03663,5,ELEC-1150,30,30,16.64,20.29,Despatched in full
SO-2024-03664,1,ELEC-1217,17,17,112.32,23.07,Despatched in full
SO-2024-03664,2,HEAT-1203,1,1,597.59,33.23,Despatched in full
SO-2024-03665,1,HEAT-1124,1,1,936.73,3.13,Despatched in full
SO-2024-03665,2,TOOL-1128,6,6,4.02,1.69,Despatched in full
SO-2024-03665,3,VENT-1119,1,1,799.97,11.41,Despatched in full
SO-2024-03665,4,HEAT-1203,2,2,800.94,10.51,Despatched in full
SO-2024-03665,5,VALV-1084,2,2,139.98,14.12,Despatched in full
SO-2024-03665,6,DRAIN-1016,4,4,106.0,9.4,Despatched in full
SO-2024-03665,7,ELEC-1131,47,47,20.3,23.3,Despatched in full
SO-2024-03665,8,RENW-1000,1,1,2181.12,13.31,Despatched in full
SO-2024-03666,1,TOOL-1077,7,7,3.97,0.0,Despatched in full
SO-2024-03666,2,VALV-1056,5,5,37.2,0.0,Despatched in full
SO-2024-03667,1,ELEC-1214,12,12,1.78,11.49,Despatched in full
SO-2024-03667,2,DRAIN-1161,37,0,10.11,9.45,Not available
SO-2024-03668,1,PIPE-1029,62,62,6.45,10.51,Despatched in full
SO-2024-03668,2,PIPE-1201,33,33,18.47,7.86,Despatched in full
SO-2024-03668,3,DRAIN-1145,23,1,20.2,9.38,Short shipped
SO-2024-03668,4,HEAT-1064,3,3,354.55,12.24,Despatched in full
SO-2024-03668,5,RENW-1087,1,1,1145.96,15.49,Despatched in full
SO-2024-03669,1,ELEC-1184,23,17,130.79,9.8,Short shipped
SO-2024-03669,2,PIPE-1101,58,42,2.13,25.61,Short shipped
SO-2024-03669,3,PIPE-1168,60,60,1.28,10.37,Despatched in full
SO-2024-03669,4,RENW-1000,1,0,1867.38,25.78,Not available
SO-2024-03670,1,VENT-1084,2,2,52.35,10.52,Despatched in full
SO-2024-03670,2,ELEC-1049,12,12,37.36,22.49,Despatched in full
SO-2024-03671,1,TOOL-1071,9,9,4.72,14.38,Despatched in full
SO-2024-03671,2,VALV-1192,8,8,50.51,6.91,Despatched in full
SO-2024-03671,3,RENW-1000,1,0,2516.0,0.0,Not available
SO-2024-03671,4,HEAT-1203,1,1,734.97,17.88,Despatched in full
SO-2024-03672,1,RENW-1100,1,1,903.32,2.66,Despatched in full
SO-2024-03673,1,HEAT-1130,2,2,940.49,8.69,Despatched in full
SO-2024-03673,2,PIPE-1025,29,29,3.1,11.95,Despatched in full
SO-2024-03674,1,TOOL-1128,8,8,3.63,11.34,Despatched in full
SO-2024-03674,2,HEAT-1082,2,2,257.27,15.65,Despatched in full
SO-2024-03674,3,VALV-1056,3,3,27.41,26.32,Despatched in full
SO-2024-03674,4,DRAIN-1158,5,5,110.63,8.57,Despatched in full
SO-2024-03675,1,DRAIN-1016,14,0,111.49,4.71,Cancelled
SO-2024-03675,2,DRAIN-1095,5,5,134.84,18.77,Despatched in full
SO-2024-03675,3,RENW-1100,1,1,905.26,2.45,Despatched in full
SO-2024-03675,4,PIPE-1061,107,107,2.42,21.06,Despatched in full
SO-2024-03676,1,ELEC-1094,45,45,3.49,23.78,Despatched in full
SO-2024-03676,2,ELEC-1049,36,36,35.36,26.64,Despatched in full
SO-2024-03676,3,TOOL-1128,5,5,3.03,26.03,Despatched in full
SO-2024-03676,4,PIPE-1201,25,25,13.81,31.11,Despatched in full
SO-2024-03677,1,ELEC-1107,13,13,3.15,5.62,Despatched in full
SO-2024-03678,1,TOOL-1021,13,13,2.7,7.71,Despatched in full
SO-2024-03678,2,VENT-1119,2,2,782.9,13.3,Despatched in full
SO-2024-03678,3,RENW-1087,1,1,1162.63,14.26,Despatched in full
SO-2024-03678,4,PIPE-1201,56,56,16.47,17.88,Despatched in full
SO-2024-03679,1,RENW-1100,2,2,634.38,31.64,Despatched in full
SO-2024-03679,2,DRAIN-1161,8,8,8.42,24.66,Despatched in full
SO-2024-03679,3,VENT-1009,3,3,491.77,24.11,Despatched in full
SO-2024-03679,4,RENW-1180,1,1,2320.8,15.33,Despatched in full
SO-2024-03679,5,PIPE-1201,199,199,15.7,21.71,Despatched in full
SO-2024-03679,6,PIPE-1156,56,56,0.56,25.99,Despatched in full
SO-2024-03680,1,RENW-1112,1,1,853.67,10.14,Despatched in full
SO-2024-03680,2,HEAT-1059,2,2,348.54,9.47,Despatched in full
SO-2024-03680,3,HEAT-1039,2,2,316.15,15.24,Despatched in full
SO-2024-03680,4,PIPE-1029,57,57,6.72,6.85,Despatched in full
SO-2024-03680,5,ELEC-1008,52,52,5.85,13.14,Despatched in full
SO-2024-03681,1,ELEC-1131,14,14,19.8,25.19,Despatched in full
SO-2024-03681,2,TOOL-1071,8,8,4.21,23.67,Despatched in full
SO-2024-03681,3,HEAT-1059,2,2,280.63,27.11,Despatched in full
SO-2024-03681,4,VENT-1019,1,0,58.29,29.97,Not available
SO-2024-03681,5,DRAIN-1158,5,5,86.54,28.48,Despatched in full
SO-2024-03682,1,HEAT-1211,1,1,540.42,4.01,Despatched in full
SO-2024-03683,1,VENT-1168,3,3,306.66,1.71,Despatched in full
SO-2024-03684,1,RENW-1186,1,1,1635.77,18.78,Despatched in full
SO-2024-03684,2,VALV-1121,6,6,93.99,21.02,Despatched in full
SO-2024-03684,3,HEAT-1009,2,2,796.64,15.07,Despatched in full
SO-2024-03684,4,TOOL-1071,39,39,4.6,16.54,Despatched in full
SO-2024-03684,5,TOOL-1128,12,12,4.09,0.0,Despatched in full
SO-2024-03684,6,ELEC-1204,16,16,24.16,4.14,Despatched in full
SO-2024-03685,1,PIPE-1017,40,40,0.8,16.7,Despatched in full
SO-2024-03685,2,DRAIN-1145,13,0,18.64,16.36,Not available
SO-2024-03685,3,DRAIN-1214,11,11,52.88,2.17,Despatched in full
SO-2024-03685,4,PIPE-1109,64,64,4.56,19.61,Despatched in full
SO-2024-03685,5,ELEC-1049,52,52,45.94,4.68,Despatched in full
SO-2024-03685,6,ELEC-1131,33,33,22.48,15.07,Despatched in full
SO-2024-03686,1,VALV-1007,3,3,15.06,19.7,Despatched in full
SO-2024-03686,2,HEAT-1082,1,1,282.4,7.41,Despatched in full
SO-2024-03687,1,VENT-1119,4,4,757.8,16.08,Despatched in full
SO-2024-03688,1,DRAIN-1095,17,17,141.65,14.67,Despatched in full
SO-2024-03688,2,ELEC-1008,7,7,5.88,12.75,Despatched in full
SO-2024-03688,3,VALV-1121,2,2,89.12,25.11,Despatched in full
SO-2024-03688,4,VALV-1091,4,4,71.02,24.49,Despatched in full
SO-2024-03688,5,HEAT-1130,2,2,840.48,18.4,Despatched in full
SO-2024-03688,6,TOOL-1051,29,29,1.29,22.22,Despatched in full
SO-2024-03688,7,DRAIN-1158,17,13,101.03,16.5,Short shipped
SO-2024-03689,1,ELEC-1197,17,17,61.94,21.28,Despatched in full
SO-2024-03690,1,TOOL-1067,13,13,10.7,14.38,Despatched in full
SO-2024-03690,2,TOOL-1163,15,15,10.04,9.39,Despatched in full
SO-2024-03690,3,TOOL-1128,14,14,3.92,4.25,Despatched in full
SO-2024-03690,4,RENW-1100,1,1,787.32,15.16,Despatched in full
SO-2024-03690,5,HEAT-1142,3,3,620.35,7.96,Despatched in full
SO-2024-03690,6,DRAIN-1158,2,0,115.36,4.66,Not available
SO-2024-03690,7,PIPE-1109,35,35,5.1,10.03,Despatched in full
SO-2024-03691,1,VENT-1084,6,6,51.19,12.5,Despatched in full
SO-2024-03691,2,HEAT-1016,1,1,666.15,4.7,Despatched in full
SO-2024-03691,3,PIPE-1044,50,50,17.11,20.96,Despatched in full
SO-2024-03691,4,RENW-1100,2,2,928.0,0.0,Despatched in full
SO-2024-03691,5,VALV-1056,2,2,32.5,12.63,Despatched in full
SO-2024-03691,6,ELEC-1217,11,11,121.53,16.76,Despatched in full
SO-2024-03692,1,TOOL-1071,7,7,4.26,22.73,Despatched in full
SO-2024-03693,1,HEAT-1016,2,2,654.96,6.3,Despatched in full
SO-2024-03693,2,PIPE-1044,115,115,18.66,13.81,Despatched in full
SO-2024-03693,3,TOOL-1128,13,13,3.89,4.82,Despatched in full
SO-2024-03693,4,HEAT-1203,1,1,786.08,12.17,Despatched in full
SO-2024-03693,5,TOOL-1031,16,16,21.71,6.03,Despatched in full
SO-2024-03694,1,DRAIN-1145,8,0,16.51,25.93,Not available
SO-2024-03694,2,DRAIN-1161,9,9,8.26,26.04,Despatched in full
SO-2024-03694,3,VALV-1007,6,6,15.84,15.59,Despatched in full
SO-2024-03694,4,VENT-1084,4,4,44.95,23.16,Despatched in full
SO-2024-03695,1,ELEC-1217,20,5,119.46,18.18,Short shipped
SO-2024-03695,2,PIPE-1142,33,33,0.54,19.17,Despatched in full
SO-2024-03695,3,PIPE-1061,59,59,2.58,15.93,Despatched in full
SO-2024-03696,1,PIPE-1201,37,37,15.58,22.27,Despatched in full
SO-2024-03696,2,HEAT-1082,1,1,251.38,17.58,Despatched in full
SO-2024-03696,3,TOOL-1071,15,15,4.82,12.54,Despatched in full
SO-2024-03696,4,ELEC-1049,28,28,41.83,13.21,Despatched in full
SO-2024-03696,5,RENW-1100,1,1,864.71,6.82,Despatched in full
SO-2024-03696,6,DRAIN-1158,12,12,105.09,13.15,Despatched in full
SO-2024-03696,7,HEAT-1016,3,3,646.78,7.47,Despatched in full
SO-2024-03696,8,PIPE-1135,39,39,6.36,6.31,Despatched in full
SO-2024-03697,1,PIPE-1206,82,82,0.81,11.13,Despatched in full
SO-2024-03697,2,ELEC-1143,18,18,21.29,8.42,Despatched in full
SO-2024-03698,1,VALV-1110,4,4,16.84,0.0,Despatched in full
SO-2024-03698,2,ELEC-1117,9,9,4.18,16.19,Despatched in full
SO-2024-03698,3,HEAT-1124,1,1,851.54,11.94,Despatched in full
SO-2024-03698,4,ELEC-1143,7,7,20.98,9.78,Despatched in full
SO-2024-03699,1,PIPE-1201,87,87,20.05,0.0,Despatched in full
SO-2024-03700,1,ELEC-1094,16,16,3.68,19.7,Despatched in full
SO-2024-03700,2,RENW-1000,1,1,2323.02,7.67,Despatched in full
SO-2024-03701,1,PIPE-1017,28,28,0.88,8.46,Despatched in full
SO-2024-03701,2,TOOL-1087,8,8,3.26,15.26,Despatched in full
SO-2024-03701,3,ELEC-1204,13,13,23.89,5.21,Despatched in full
SO-2024-03701,4,ELEC-1008,38,38,5.77,14.41,Despatched in full
SO-2024-03702,1,TOOL-1128,15,15,3.61,11.83,Despatched in full
SO-2024-03702,2,DRAIN-1047,4,4,207.12,27.58,Despatched in full
SO-2024-03702,3,PIPE-1201,56,56,17.55,12.45,Despatched in full
SO-2024-03703,1,HEAT-1022,1,1,272.88,12.54,Despatched in full
SO-2024-03703,2,RENW-1053,2,2,2718.77,19.06,Despatched in full
SO-2024-03703,3,DRAIN-1192,5,5,158.92,15.47,Despatched in full
SO-2024-03703,4,HEAT-1004,3,3,340.83,3.72,Despatched in full
SO-2024-03703,5,PIPE-1165,26,0,18.86,13.93,Not available
SO-2024-03704,1,ELEC-1214,9,9,1.7,15.53,Despatched in full
SO-2024-03705,1,VENT-1084,1,1,48.49,17.11,Despatched in full
SO-2024-03705,2,VALV-1091,8,8,78.2,16.86,Despatched in full
SO-2024-03705,3,ELEC-1008,22,0,5.89,12.54,Cancelled
SO-2024-03705,4,RENW-1203,2,2,804.24,25.74,Despatched in full
SO-2024-03706,1,DRAIN-1145,12,0,18.66,16.28,Not available
SO-2024-03706,2,HEAT-1142,2,2,525.25,22.07,Despatched in full
SO-2024-03707,1,PIPE-1165,31,0,20.12,8.18,Not available
SO-2024-03707,2,RENW-1186,1,1,1872.21,7.04,Despatched in full
SO-2024-03708,1,ELEC-1131,11,11,22.44,15.23,Despatched in full
SO-2024-03708,2,TOOL-1137,5,0,28.18,16.76,Cancelled
SO-2024-03708,3,ELEC-1158,15,15,5.95,12.94,Despatched in full
SO-2024-03708,4,RENW-1192,1,1,1307.37,17.62,Despatched in full
SO-2024-03709,1,TOOL-1144,8,8,1.7,24.76,Despatched in full
SO-2024-03709,2,PIPE-1189,198,76,1.25,28.01,Short shipped
SO-2024-03710,1,RENW-1000,2,2,2432.97,3.3,Despatched in full
SO-2024-03710,2,TOOL-1087,5,5,3.52,8.65,Despatched in full
SO-2024-03711,1,HEAT-1137,2,2,781.28,11.62,Despatched in full
SO-2024-03711,2,TOOL-1067,9,9,11.79,5.64,Despatched in full
SO-2024-03711,3,TOOL-1128,12,12,3.28,19.81,Despatched in full
SO-2024-03711,4,ELEC-1214,17,17,1.91,4.75,Despatched in full
SO-2024-03711,5,PIPE-1201,44,44,18.33,8.6,Despatched in full
SO-2024-03711,6,PIPE-1109,78,78,5.5,3.0,Despatched in full
SO-2024-03712,1,PIPE-1029,52,52,6.23,13.61,Despatched in full
SO-2024-03712,2,VALV-1121,3,3,106.54,10.47,Despatched in full
SO-2024-03712,3,TOOL-1071,3,3,4.82,12.54,Despatched in full
SO-2024-03713,1,ELEC-1049,13,3,40.24,16.52,Short shipped
SO-2024-03713,2,PIPE-1201,76,76,17.8,11.24,Despatched in full
SO-2024-03713,3,ELEC-1008,14,14,5.34,20.74,Despatched in full
SO-2024-03714,1,PIPE-1168,93,93,1.24,13.08,Despatched in full
SO-2024-03715,1,ELEC-1131,8,8,21.69,18.06,Despatched in full
SO-2024-03715,2,PIPE-1119,200,200,7.51,28.84,Despatched in full
SO-2024-03716,1,HEAT-1064,1,1,367.4,9.06,Despatched in full
SO-2024-03717,1,DRAIN-1179,8,8,131.32,14.73,Despatched in full
SO-2024-03717,2,RENW-1035,1,1,1743.45,2.98,Despatched in full
SO-2024-03717,3,RENW-1087,2,2,1167.11,13.93,Despatched in full
SO-2024-03718,1,VALV-1056,4,4,29.71,20.14,Despatched in full
SO-2024-03718,2,ELEC-1107,21,21,2.63,21.35,Despatched in full
SO-2024-03718,3,VENT-1214,5,5,207.88,14.1,Despatched in full
SO-2024-03718,4,RENW-1081,2,2,2248.6,16.44,Despatched in full
SO-2024-03718,5,PIPE-1017,32,32,0.71,26.31,Despatched in full
SO-2024-03718,6,VENT-1084,3,3,44.79,23.43,Despatched in full
SO-2024-03719,1,ELEC-1049,17,17,38.56,20.0,Despatched in full
SO-2024-03719,2,PIPE-1201,78,78,17.33,13.55,Despatched in full
SO-2024-03720,1,TOOL-1201,14,14,14.43,26.1,Despatched in full
SO-2024-03720,2,DRAIN-1179,8,8,138.6,10.0,Despatched in full
SO-2024-03720,3,HEAT-1016,2,2,521.59,25.38,Despatched in full
SO-2024-03720,4,RENW-1022,3,3,1478.42,12.26,Despatched in full
SO-2024-03721,1,VALV-1121,4,4,107.65,9.54,Despatched in full
SO-2024-03721,2,HEAT-1142,2,2,630.06,6.52,Despatched in full
SO-2024-03721,3,ELEC-1107,18,18,2.85,14.73,Despatched in full
SO-2024-03721,4,DRAIN-1098,11,11,49.09,14.56,Despatched in full
SO-2024-03722,1,VENT-1119,4,4,713.46,20.99,Despatched in full
SO-2024-03722,2,PIPE-1094,53,53,14.07,10.06,Despatched in full
SO-2024-03722,3,RENW-1171,1,1,822.73,10.28,Despatched in full
SO-2024-03723,1,VALV-1014,6,6,38.03,27.75,Despatched in full
SO-2024-03723,2,HEAT-1073,1,1,381.37,33.56,Despatched in full
SO-2024-03723,3,RENW-1035,1,1,1322.77,26.39,Despatched in full
SO-2024-03723,4,TOOL-1128,24,24,3.26,20.22,Despatched in full
SO-2024-03723,5,RENW-1180,1,1,2139.35,21.95,Despatched in full
SO-2024-03723,6,RENW-1000,1,1,2133.82,15.19,Despatched in full
SO-2024-03723,7,DRAIN-1082,1,1,7.34,21.47,Despatched in full
SO-2024-03723,8,VENT-1214,1,1,195.2,19.34,Despatched in full
SO-2024-03724,1,TOOL-1149,23,23,4.13,21.8,Despatched in full
SO-2024-03725,1,PIPE-1004,45,45,2.67,1.64,Despatched in full
SO-2024-03725,2,HEAT-1064,1,1,381.62,5.54,Despatched in full
SO-2024-03725,3,DRAIN-1158,7,0,121.0,0.0,Not available
SO-2024-03725,4,HEAT-1142,2,2,616.98,8.46,Despatched in full
SO-2024-03726,1,DRAIN-1179,6,6,136.32,11.48,Despatched in full
SO-2024-03726,2,VENT-1095,2,2,203.34,7.15,Despatched in full
SO-2024-03726,3,RENW-1100,1,1,745.0,19.72,Despatched in full
SO-2024-03727,1,HEAT-1016,3,3,699.0,0.0,Despatched in full
SO-2024-03727,2,PIPE-1201,31,0,17.02,15.09,Cancelled
SO-2024-03727,3,TOOL-1087,15,15,3.4,11.66,Despatched in full
SO-2024-03727,4,TOOL-1077,24,24,3.59,9.54,Despatched in full
SO-2024-03728,1,PIPE-1201,14,14,18.89,5.8,Despatched in full
SO-2024-03729,1,PIPE-1017,33,33,0.68,29.45,Despatched in full
SO-2024-03729,2,VENT-1019,2,2,64.0,23.11,Despatched in full
SO-2024-03729,3,DRAIN-1161,7,7,7.83,29.9,Despatched in full
SO-2024-03729,4,ELEC-1049,25,25,36.34,24.61,Despatched in full
